#node time(s) x y
1 0.0 225.0000 225.0000
2 0.0 0.0000 0.0000
3 0.0 0.0000 75.0000
4 0.0 0.0000 150.0000
5 0.0 0.0000 225.0000
6 0.0 0.0000 300.0000
7 0.0 0.0000 375.0000
8 0.0 0.0000 450.0000
9 0.0 75.0000 0.0000
10 0.0 75.0000 75.0000
11 0.0 75.0000 150.0000
12 0.0 75.0000 225.0000
13 0.0 75.0000 300.0000
14 0.0 75.0000 375.0000
15 0.0 75.0000 450.0000
16 0.0 150.0000 0.0000
17 0.0 150.0000 75.0000
18 0.0 150.0000 150.0000
19 0.0 150.0000 225.0000
20 0.0 150.0000 300.0000
21 0.0 150.0000 375.0000
22 0.0 150.0000 450.0000
23 0.0 225.0000 0.0000
24 0.0 225.0000 75.0000
25 0.0 225.0000 150.0000
26 0.0 225.0000 300.0000
27 0.0 225.0000 375.0000
28 0.0 225.0000 450.0000
29 0.0 300.0000 0.0000
30 0.0 300.0000 75.0000
31 0.0 300.0000 150.0000
32 0.0 300.0000 225.0000
33 0.0 300.0000 300.0000
34 0.0 300.0000 375.0000
35 0.0 300.0000 450.0000
36 0.0 375.0000 0.0000
37 0.0 375.0000 75.0000
38 0.0 375.0000 150.0000
39 0.0 375.0000 225.0000
40 0.0 375.0000 300.0000
41 0.0 375.0000 375.0000
42 0.0 375.0000 450.0000
43 0.0 450.0000 0.0000
44 0.0 450.0000 75.0000
45 0.0 450.0000 150.0000
46 0.0 450.0000 225.0000
47 0.0 450.0000 300.0000
48 0.0 450.0000 375.0000
49 0.0 450.0000 450.0000
0 0.0 382.0000 11.0000
0 60.0500 381.8980 11.0943
0 60.1000 381.7960 11.1886
0 60.1500 381.6941 11.2829
0 60.2000 381.5921 11.3772
0 60.2500 381.4901 11.4714
0 60.3000 381.3881 11.5657
0 60.3500 381.2862 11.6600
0 60.4000 381.1842 11.7543
0 60.4500 381.0822 11.8486
0 60.5000 380.9802 11.9429
0 60.5500 380.8782 12.0372
0 60.6000 380.7763 12.1315
0 60.6500 380.6743 12.2258
0 60.7000 380.5723 12.3201
0 60.7500 380.4703 12.4143
0 60.8000 380.3683 12.5086
0 60.8500 380.2664 12.6029
0 60.9000 380.1644 12.6972
0 60.9500 380.0624 12.7915
0 61.0000 379.9604 12.8858
0 61.0500 379.8585 12.9801
0 61.1000 379.7565 13.0744
0 61.1500 379.6545 13.1687
0 61.2000 379.5525 13.2629
0 61.2500 379.4505 13.3572
0 61.3000 379.3486 13.4515
0 61.3500 379.2466 13.5458
0 61.4000 379.1446 13.6401
0 61.4500 379.0426 13.7344
0 61.5000 378.9406 13.8287
0 61.5500 378.8387 13.9230
0 61.6000 378.7367 14.0173
0 61.6500 378.6347 14.1116
0 61.7000 378.5327 14.2058
0 61.7500 378.4308 14.3001
0 61.8000 378.3288 14.3944
0 61.8500 378.2268 14.4887
0 61.9000 378.1248 14.5830
0 61.9500 378.0228 14.6773
0 62.0000 377.9209 14.7716
0 62.0500 377.8189 14.8659
0 62.1000 377.7169 14.9602
0 62.1500 377.6149 15.0545
0 62.2000 377.5129 15.1487
0 62.2500 377.4110 15.2430
0 62.3000 377.3090 15.3373
0 62.3500 377.2070 15.4316
0 62.4000 377.1050 15.5259
0 62.4500 377.0031 15.6202
0 62.5000 376.9011 15.7145
0 62.5500 376.7991 15.8088
0 62.6000 376.6971 15.9031
0 62.6500 376.5951 15.9973
0 62.7000 376.4932 16.0916
0 62.7500 376.3912 16.1859
0 62.8000 376.2892 16.2802
0 62.8500 376.1872 16.3745
0 62.9000 376.0853 16.4688
0 62.9500 375.9833 16.5631
0 63.0000 375.8813 16.6574
0 63.0500 375.7793 16.7517
0 63.1000 375.6773 16.8460
0 63.1500 375.5754 16.9402
0 63.2000 375.4734 17.0345
0 63.2500 375.3714 17.1288
0 63.3000 375.2694 17.2231
0 63.3500 375.1674 17.3174
0 63.4000 375.0655 17.4117
0 63.4500 374.9635 17.5060
0 63.5000 374.8615 17.6003
0 63.5500 374.7595 17.6946
0 63.6000 374.6576 17.7888
0 63.6500 374.5556 17.8831
0 63.7000 374.4536 17.9774
0 63.7500 374.3516 18.0717
0 63.8000 374.2496 18.1660
0 63.8500 374.1477 18.2603
0 63.9000 374.0457 18.3546
0 63.9500 373.9437 18.4489
0 64.0000 373.8417 18.5432
0 64.0500 373.7397 18.6375
0 64.1000 373.6378 18.7317
0 64.1500 373.5358 18.8260
0 64.2000 373.4338 18.9203
0 64.2500 373.3318 19.0146
0 64.3000 373.2299 19.1089
0 64.3500 373.1279 19.2032
0 64.4000 373.0259 19.2975
0 64.4500 372.9239 19.3918
0 64.5000 372.8219 19.4861
0 64.5500 372.7200 19.5804
0 64.6000 372.6180 19.6746
0 64.6500 372.5160 19.7689
0 64.7000 372.4140 19.8632
0 64.7500 372.3120 19.9575
0 64.8000 372.2101 20.0518
0 64.8500 372.1081 20.1461
0 64.9000 372.0061 20.2404
0 64.9500 371.9041 20.3347
0 65.0000 371.8022 20.4290
0 65.0500 371.7002 20.5232
0 65.1000 371.5982 20.6175
0 65.1500 371.4962 20.7118
0 65.2000 371.3942 20.8061
0 65.2500 371.2923 20.9004
0 65.3000 371.1903 20.9947
0 65.3500 371.0883 21.0890
0 65.4000 370.9863 21.1833
0 65.4500 370.8844 21.2776
0 65.5000 370.7824 21.3719
0 65.5500 370.6804 21.4661
0 65.6000 370.5784 21.5604
0 65.6500 370.4764 21.6547
0 65.7000 370.3745 21.7490
