#node time(s) x y
1 0.0 225.00 225.00
2 0.0 0.00 0.00
3 0.0 0.00 75.00
4 0.0 0.00 150.00
5 0.0 0.00 225.00
6 0.0 0.00 300.00
7 0.0 0.00 375.00
8 0.0 0.00 450.00
9 0.0 75.00 0.00
10 0.0 75.00 75.00
11 0.0 75.00 150.00
12 0.0 75.00 225.00
13 0.0 75.00 300.00
14 0.0 75.00 375.00
15 0.0 75.00 450.00
16 0.0 150.00 0.00
17 0.0 150.00 75.00
18 0.0 150.00 150.00
19 0.0 150.00 225.00
20 0.0 150.00 300.00
21 0.0 150.00 375.00
22 0.0 150.00 450.00
23 0.0 225.00 0.00
24 0.0 225.00 75.00
25 0.0 225.00 150.00
26 0.0 225.00 300.00
27 0.0 225.00 375.00
28 0.0 225.00 450.00
29 0.0 300.00 0.00
30 0.0 300.00 75.00
31 0.0 300.00 150.00
32 0.0 300.00 225.00
33 0.0 300.00 300.00
34 0.0 300.00 375.00
35 0.0 300.00 450.00
36 0.0 375.00 0.00
37 0.0 375.00 75.00
38 0.0 375.00 150.00
39 0.0 375.00 225.00
40 0.0 375.00 300.00
41 0.0 375.00 375.00
42 0.0 375.00 450.00
43 0.0 450.00 0.00
44 0.0 450.00 75.00
45 0.0 450.00 150.00
46 0.0 450.00 225.00
47 0.0 450.00 300.00
48 0.0 450.00 375.00
49 0.0 450.00 450.00
0 0.0 36.00 198.00
0 60.05 36.06 197.96
0 60.10 36.12 197.93
0 60.15 36.18 197.89
0 60.20 36.24 197.86
0 60.25 36.30 197.82
0 60.30 36.36 197.78
0 60.35 36.42 197.75
0 60.40 36.47 197.71
0 60.45 36.53 197.67
0 60.50 36.59 197.64
0 60.55 36.65 197.60
0 60.60 36.71 197.57
0 60.65 36.77 197.53
0 60.70 36.83 197.49
0 60.75 36.89 197.46
0 60.80 36.95 197.42
0 60.85 37.01 197.39
0 60.90 37.07 197.35
0 60.95 37.13 197.31
0 61.00 37.19 197.28
0 61.05 37.25 197.24
0 61.10 37.30 197.20
0 61.15 37.36 197.17
0 61.20 37.42 197.13
0 61.25 37.48 197.10
0 61.30 37.54 197.06
0 61.35 37.60 197.02
0 61.40 37.66 196.99
0 61.45 37.72 196.95
0 61.50 37.78 196.92
0 61.55 37.84 196.88
0 61.60 37.90 196.84
0 61.65 37.96 196.81
0 61.70 38.02 196.77
0 61.75 38.08 196.73
0 61.80 38.13 196.70
0 61.85 38.19 196.66
0 61.90 38.25 196.63
0 61.95 38.31 196.59
0 62.00 38.37 196.55
0 62.05 38.43 196.52
0 62.10 38.49 196.48
0 62.15 38.55 196.45
0 62.20 38.61 196.41
0 62.25 38.67 196.37
0 62.30 38.73 196.34
0 62.35 38.79 196.30
0 62.40 38.85 196.26
0 62.45 38.91 196.23
0 62.50 38.96 196.19
0 62.55 39.02 196.16
0 62.60 39.08 196.12
0 62.65 39.14 196.08
0 62.70 39.20 196.05
0 62.75 39.26 196.01
0 62.80 39.32 195.98
0 62.85 39.38 195.94
0 62.90 39.44 195.90
0 62.95 39.50 195.87
0 63.00 39.56 195.83
0 63.05 39.62 195.79
0 63.10 39.68 195.76
0 63.15 39.74 195.72
0 63.20 39.79 195.69
0 63.25 39.85 195.65
0 63.30 39.91 195.61
0 63.35 39.97 195.58
0 63.40 40.03 195.54
0 63.45 40.09 195.51
0 63.50 40.15 195.47
0 63.55 40.21 195.43
0 63.60 40.27 195.40
0 63.65 40.33 195.36
0 63.70 40.39 195.32
0 63.75 40.45 195.29
0 63.80 40.51 195.25
0 63.85 40.57 195.22
0 63.90 40.62 195.18
0 63.95 40.68 195.14
0 64.00 40.74 195.11
0 64.05 40.80 195.07
0 64.10 40.86 195.04
0 64.15 40.92 195.00
0 64.20 40.98 194.96
0 64.25 41.04 194.93
0 64.30 41.10 194.89
0 64.35 41.16 194.85
0 64.40 41.22 194.82
0 64.45 41.28 194.78
0 64.50 41.34 194.75
0 64.55 41.40 194.71
0 64.60 41.45 194.67
0 64.65 41.51 194.64
0 64.70 41.57 194.60
0 64.75 41.63 194.57
0 64.80 41.69 194.53
0 64.85 41.75 194.49
0 64.90 41.81 194.46
0 64.95 41.87 194.42
0 65.00 41.93 194.38
0 65.05 41.99 194.35
0 65.10 42.05 194.31
0 65.15 42.11 194.28
0 65.20 42.17 194.24
0 65.25 42.23 194.20
0 65.30 42.28 194.17
0 65.35 42.34 194.13
0 65.40 42.40 194.10
0 65.45 42.46 194.06
0 65.50 42.52 194.02
0 65.55 42.58 193.99
0 65.60 42.64 193.95
0 65.65 42.70 193.91
0 65.70 42.76 193.88
0 65.75 42.82 193.84
0 65.80 42.88 193.81
0 65.85 42.94 193.77
0 65.90 43.00 193.73
0 65.95 43.06 193.70
0 66.00 43.11 193.66
0 66.05 43.17 193.62
0 66.10 43.23 193.59
0 66.15 43.29 193.55
0 66.20 43.35 193.52
0 66.25 43.41 193.48
0 66.30 43.47 193.44
0 66.35 43.53 193.41
0 66.40 43.59 193.37
0 66.45 43.65 193.34
0 66.50 43.71 193.30
0 66.55 43.77 193.26
0 66.60 43.83 193.23
0 66.65 43.89 193.19
0 66.70 43.94 193.15
0 66.75 44.00 193.12
0 66.80 44.06 193.08
0 66.85 44.12 193.05
0 66.90 44.18 193.01
0 66.95 44.24 192.97
0 67.00 44.30 192.94
0 67.05 44.36 192.90
0 67.10 44.42 192.87
0 67.15 44.48 192.83
0 67.20 44.54 192.79
0 67.25 44.60 192.76
0 67.30 44.66 192.72
0 67.35 44.72 192.68
0 67.40 44.77 192.65
0 67.45 44.83 192.61
0 67.50 44.89 192.58
0 67.55 44.95 192.54
0 67.60 45.01 192.50
0 67.65 45.07 192.47
0 67.70 45.13 192.43
0 67.75 45.19 192.40
0 67.80 45.25 192.36
0 67.85 45.31 192.32
0 67.90 45.37 192.29
0 67.95 45.43 192.25
0 68.00 45.49 192.21
0 68.05 45.55 192.18
0 68.10 45.60 192.14
0 68.15 45.66 192.11
0 68.20 45.72 192.07
0 68.25 45.78 192.03
0 68.30 45.84 192.00
0 68.35 45.90 191.96
0 68.40 45.96 191.93
0 68.45 46.02 191.89
0 68.50 46.08 191.85
0 68.55 46.14 191.82
0 68.60 46.20 191.78
0 68.65 46.26 191.74
0 68.70 46.32 191.71
0 68.75 46.38 191.67
0 68.80 46.43 191.64
0 68.85 46.49 191.60
0 68.90 46.55 191.56
0 68.95 46.61 191.53
0 69.00 46.67 191.49
0 69.05 46.73 191.46
0 69.10 46.79 191.42
0 69.15 46.85 191.38
0 69.20 46.91 191.35
0 69.25 46.97 191.31
0 69.30 47.03 191.27
0 69.35 47.09 191.24
0 69.40 47.15 191.20
0 69.45 47.21 191.17
0 69.50 47.26 191.13
0 69.55 47.32 191.09
0 69.60 47.38 191.06
0 69.65 47.44 191.02
0 69.70 47.50 190.99
0 69.75 47.56 190.95
0 69.80 47.62 190.91
0 69.85 47.68 190.88
0 69.90 47.74 190.84
0 69.95 47.80 190.80
0 70.00 47.86 190.77
0 70.05 47.92 190.73
0 70.10 47.98 190.70
0 70.15 48.04 190.66
0 70.20 48.09 190.62
0 70.25 48.15 190.59
0 70.30 48.21 190.55
0 70.35 48.27 190.52
0 70.40 48.33 190.48
0 70.45 48.39 190.44
0 70.50 48.45 190.41
0 70.55 48.51 190.37
0 70.60 48.57 190.33
0 70.65 48.63 190.30
0 70.70 48.69 190.26
0 70.75 48.75 190.23
0 70.80 48.81 190.19
0 70.85 48.87 190.15
0 70.90 48.92 190.12
0 70.95 48.98 190.08
0 71.00 49.04 190.05
0 71.05 49.10 190.01
0 71.10 49.16 189.97
0 71.15 49.22 189.94
0 71.20 49.28 189.90
0 71.25 49.34 189.86
0 71.30 49.40 189.83
0 71.35 49.46 189.79
0 71.40 49.52 189.76
0 71.45 49.58 189.72
0 71.50 49.64 189.68
0 71.55 49.70 189.65
0 71.60 49.76 189.61
0 71.65 49.81 189.58
0 71.70 49.87 189.54
0 71.75 49.93 189.50
0 71.80 49.99 189.47
0 71.85 50.05 189.43
0 71.90 50.11 189.39
0 71.95 50.17 189.36
0 72.00 50.23 189.32
0 72.05 50.29 189.29
0 72.10 50.35 189.25
0 72.15 50.41 189.21
0 72.20 50.47 189.18
0 72.25 50.53 189.14
0 72.30 50.59 189.11
0 72.35 50.64 189.07
0 72.40 50.70 189.03
0 72.45 50.76 189.00
0 72.50 50.82 188.96
0 72.55 50.88 188.92
0 72.60 50.94 188.89
0 72.65 51.00 188.85
0 72.70 51.06 188.82
0 72.75 51.12 188.78
0 72.80 51.18 188.74
0 72.85 51.24 188.71
0 72.90 51.30 188.67
0 72.95 51.36 188.64
0 73.00 51.42 188.60
0 73.05 51.47 188.56
0 73.10 51.53 188.53
0 73.15 51.59 188.49
0 73.20 51.65 188.45
0 73.25 51.71 188.42
0 73.30 51.77 188.38
0 73.35 51.83 188.35
0 73.40 51.89 188.31
0 73.45 51.95 188.27
0 73.50 52.01 188.24
0 73.55 52.07 188.20
0 73.60 52.13 188.17
0 73.65 52.19 188.13
