#node time(s) x y
37 0.0 350.00 350.00
37 120.000 349.82 349.80
37 120.066 349.63 349.59
37 120.132 349.45 349.39
37 120.198 349.27 349.18
37 120.264 349.08 348.98
37 120.330 348.90 348.77
37 120.396 348.71 348.57
37 120.462 348.53 348.36
37 120.528 348.35 348.16
37 120.594 348.16 347.95
37 120.660 347.98 347.75
37 120.726 347.80 347.54
37 120.792 347.61 347.34
37 120.858 347.43 347.13
37 120.924 347.25 346.93
37 120.990 347.06 346.72
37 121.056 346.88 346.52
37 121.122 346.70 346.31
37 121.188 346.51 346.11
37 121.254 346.33 345.90
37 121.320 346.14 345.70
37 121.386 345.96 345.50
37 121.452 345.78 345.29
37 121.518 345.59 345.09
37 121.584 345.41 344.88
37 121.650 345.23 344.68
37 121.716 345.04 344.47
37 121.782 344.86 344.27
37 121.848 344.68 344.06
37 121.914 344.49 343.86
37 121.980 344.31 343.65
37 122.046 344.13 343.45
37 122.112 343.94 343.24
37 122.178 343.76 343.04
37 122.244 343.57 342.83
37 122.310 343.39 342.63
37 122.376 343.21 342.42
37 122.442 343.02 342.22
37 122.508 342.84 342.01
37 122.574 342.66 341.81
37 122.640 342.47 341.61
37 122.706 342.29 341.40
37 122.772 342.11 341.20
37 122.838 341.92 340.99
37 122.904 341.74 340.79
37 122.970 341.56 340.58
37 123.036 341.37 340.38
37 123.102 341.19 340.17
37 123.168 341.00 339.97
37 123.234 340.82 339.76
37 123.300 340.64 339.56
37 123.366 340.45 339.35
37 123.432 340.27 339.15
37 123.498 340.09 338.94
37 123.564 339.90 338.74
37 123.630 339.72 338.53
37 123.696 339.54 338.33
37 123.762 339.35 338.12
37 123.828 339.17 337.92
37 123.894 338.99 337.71
37 123.960 338.80 337.51
37 124.026 338.62 337.31
37 124.092 338.43 337.10
37 124.158 338.25 336.90
37 124.224 338.07 336.69
37 124.290 337.88 336.49
37 124.356 337.70 336.28
37 124.422 337.52 336.08
37 124.488 337.33 335.87
37 124.554 337.15 335.67
37 124.620 336.97 335.46
37 124.686 336.78 335.26
37 124.752 336.60 335.05
37 124.818 336.42 334.85
37 124.884 336.23 334.64
37 124.950 336.05 334.44
37 125.016 335.86 334.23
37 125.082 335.68 334.03
37 125.148 335.50 333.82
37 125.214 335.31 333.62
37 125.280 335.13 333.41
37 125.346 334.95 333.21
37 125.412 334.76 333.01
37 125.478 334.58 332.80
37 125.544 334.40 332.60
37 125.610 334.21 332.39
37 125.676 334.03 332.19
37 125.742 333.85 331.98
37 125.808 333.66 331.78
37 125.874 333.48 331.57
37 125.940 333.29 331.37
37 126.006 333.11 331.16
37 126.072 332.93 330.96
37 126.138 332.74 330.75
37 126.204 332.56 330.55
37 126.270 332.38 330.34
37 126.336 332.19 330.14
37 126.402 332.01 329.93
37 126.468 331.83 329.73
37 126.534 331.64 329.52
37 126.600 331.46 329.32
37 126.666 331.28 329.11
37 126.732 331.09 328.91
37 126.798 330.91 328.71
37 126.864 330.72 328.50
37 126.930 330.54 328.30
37 126.996 330.36 328.09
37 127.062 330.17 327.89
37 127.128 329.99 327.68
37 127.194 329.81 327.48
37 127.260 329.62 327.27
37 127.326 329.44 327.07
37 127.392 329.26 326.86
37 127.458 329.07 326.66
37 127.524 328.89 326.45
37 127.590 328.71 326.25
37 127.656 328.52 326.04
37 127.722 328.34 325.84
37 127.788 328.15 325.63
37 127.854 327.97 325.43
37 127.920 327.79 325.22
37 127.986 327.60 325.02
37 128.052 327.42 324.82
37 128.118 327.24 324.61
37 128.184 327.05 324.41
37 128.250 326.87 324.20
37 128.316 326.69 324.00
37 128.382 326.50 323.79
37 128.448 326.32 323.59
37 128.514 326.14 323.38
37 128.580 325.95 323.18
37 128.646 325.77 322.97
37 128.712 325.58 322.77
37 128.778 325.40 322.56
37 128.844 325.22 322.36
37 128.910 325.03 322.15
37 128.976 324.85 321.95
37 129.042 324.67 321.74
37 129.108 324.48 321.54
37 129.174 324.30 321.33
37 129.240 324.12 321.13
37 129.306 323.93 320.92
37 129.372 323.75 320.72
37 129.438 323.57 320.52
37 129.504 323.38 320.31
37 129.570 323.20 320.11
37 129.636 323.01 319.90
37 129.702 322.83 319.70
37 129.768 322.65 319.49
37 129.834 322.46 319.29
37 129.900 322.28 319.08
37 129.966 322.10 318.88
37 130.032 321.91 318.67
37 130.098 321.73 318.47
37 130.164 321.55 318.26
37 130.230 321.36 318.06
37 130.296 321.18 317.85
37 130.362 320.99 317.65
37 130.428 320.81 317.44
37 130.494 320.63 317.24
37 130.560 320.44 317.03
37 130.626 320.26 316.83
37 130.692 320.08 316.62
37 130.758 319.89 316.42
37 130.824 319.71 316.22
37 130.890 319.53 316.01
37 130.956 319.34 315.81
37 131.022 319.16 315.60
37 131.088 318.98 315.40
37 131.154 318.79 315.19
37 131.220 318.61 314.99
37 131.286 318.42 314.78
37 131.352 318.24 314.58
37 131.418 318.06 314.37
37 131.484 317.87 314.17
37 131.550 317.69 313.96
37 131.616 317.51 313.76
37 131.682 317.32 313.55
37 131.748 317.14 313.35
37 131.814 316.96 313.14
37 131.880 316.77 312.94
37 131.946 316.59 312.73
37 132.012 316.41 312.53
37 132.078 316.22 312.32
37 132.144 316.04 312.12
37 132.210 315.85 311.92
37 132.276 315.67 311.71
37 132.342 315.49 311.51
37 132.408 315.30 311.30
37 132.474 315.12 311.10
37 132.540 314.94 310.89
37 132.606 314.75 310.69
37 132.672 314.57 310.48
37 132.738 314.39 310.28
37 132.804 314.20 310.07
37 132.870 314.02 309.87
37 132.936 313.84 309.66
37 133.002 313.65 309.46
37 133.068 313.47 309.25
37 133.134 313.28 309.05
37 133.200 313.10 308.84
37 133.266 312.92 308.64
37 133.332 312.73 308.43
37 133.398 312.55 308.23
37 133.464 312.37 308.03
37 133.530 312.18 307.82
37 133.596 312.00 307.62
37 133.662 311.82 307.41
37 133.728 311.63 307.21
37 133.794 311.45 307.00
37 133.860 311.27 306.80
37 133.926 311.08 306.59
37 133.992 310.90 306.39
37 134.058 310.71 306.18
37 134.124 310.53 305.98
37 134.190 310.35 305.77
37 134.256 310.16 305.57
37 134.322 309.98 305.36
37 134.388 309.80 305.16
37 134.454 309.61 304.95
37 134.520 309.43 304.75
37 134.586 309.25 304.54
37 134.652 309.06 304.34
37 134.718 308.88 304.13
37 134.784 308.70 303.93
37 134.850 308.51 303.73
37 134.916 308.33 303.52
37 134.982 308.14 303.32
37 135.048 307.96 303.11
37 135.114 307.78 302.91
37 135.180 307.59 302.70
37 135.246 307.41 302.50
37 135.312 307.23 302.29
37 135.378 307.04 302.09
37 135.444 306.86 301.88
37 135.510 306.68 301.68
37 135.576 306.49 301.47
37 135.642 306.31 301.27
37 135.708 306.13 301.06
37 135.774 305.94 300.86
37 135.840 305.76 300.65
37 135.906 305.57 300.45
37 135.972 305.39 300.24
37 136.038 305.21 300.04
37 136.104 305.02 299.83
37 136.170 304.84 299.63
37 136.236 304.66 299.43
37 136.302 304.47 299.22
37 136.368 304.29 299.02
37 136.434 304.11 298.81
37 136.500 303.92 298.61
37 136.566 303.74 298.40
37 136.632 303.56 298.20
37 136.698 303.37 297.99
37 136.764 303.19 297.79
37 136.830 303.00 297.58
37 136.896 302.82 297.38
37 136.962 302.64 297.17
37 137.028 302.45 296.97
37 137.094 302.27 296.76
37 137.160 302.09 296.56
37 137.226 301.90 296.35
37 137.292 301.72 296.15
37 137.358 301.54 295.94
37 137.424 301.35 295.74
37 137.490 301.17 295.54
37 137.556 300.99 295.33
37 137.622 300.80 295.13
37 137.688 300.62 294.92
37 137.754 300.43 294.72
37 137.820 300.25 294.51
37 137.886 300.07 294.31
37 137.952 299.88 294.10
37 138.018 299.70 293.90
37 138.084 299.52 293.69
37 138.150 299.33 293.49
37 138.216 299.15 293.28
37 138.282 298.97 293.08
37 138.348 298.78 292.87
37 138.414 298.60 292.67
37 138.480 298.42 292.46
37 138.546 298.23 292.26
37 138.612 298.05 292.05
37 138.678 297.86 291.85
37 138.744 297.68 291.64
37 138.810 297.50 291.44
37 138.876 297.31 291.24
37 138.942 297.13 291.03
