#node time(s) x y
0 0.0 210.0 100.0
1 0.0 160.0 170.0
2 0.0 260.0 170.0
3 0.0 140.0 240.0
4 0.0 280.0 240.0
5 0.0 10.00 300.00
5 80.2 10.28 300.00
5 80.4 10.55 300.00
5 80.6 10.83 300.00
5 80.8 11.10 300.00
5 81.0 11.38 300.00
5 81.2 11.65 300.00
5 81.4 11.93 300.00
5 81.6 12.20 300.00
5 81.8 12.48 300.00
5 82.0 12.75 300.00
5 82.2 13.03 300.00
5 82.4 13.30 300.00
5 82.6 13.58 300.00
5 82.8 13.85 300.00
5 83.0 14.13 300.00
5 83.2 14.40 300.00
5 83.4 14.68 300.00
5 83.6 14.95 300.00
5 83.8 15.23 300.00
5 84.0 15.50 300.00
5 84.2 15.78 300.00
5 84.4 16.05 300.00
5 84.6 16.33 300.00
5 84.8 16.60 300.00
5 85.0 16.88 300.00
5 85.2 17.15 300.00
5 85.4 17.43 300.00
5 85.6 17.70 300.00
5 85.8 17.97 300.00
5 86.0 18.25 300.00
5 86.2 18.52 300.00
5 86.4 18.80 300.00
5 86.6 19.07 300.00
5 86.8 19.35 300.00
5 87.0 19.62 300.00
5 87.2 19.90 300.00
5 87.4 20.17 300.00
5 87.6 20.45 300.00
5 87.8 20.72 300.00
5 88.0 21.00 300.00
5 88.2 21.27 300.00
5 88.4 21.55 300.00
5 88.6 21.82 300.00
5 88.8 22.10 300.00
5 89.0 22.37 300.00
5 89.2 22.65 300.00
5 89.4 22.92 300.00
5 89.6 23.20 300.00
5 89.8 23.47 300.00
5 90.0 23.75 300.00
5 90.2 24.02 300.00
5 90.4 24.30 300.00
5 90.6 24.57 300.00
5 90.8 24.85 300.00
5 91.0 25.12 300.00
5 91.2 25.40 300.00
5 91.4 25.67 300.00
5 91.6 25.95 300.00
5 91.8 26.22 300.00
5 92.0 26.50 300.00
5 92.2 26.77 300.00
5 92.4 27.05 300.00
5 92.6 27.32 300.00
5 92.8 27.60 300.00
5 93.0 27.87 300.00
5 93.2 28.15 300.00
5 93.4 28.42 300.00
5 93.6 28.70 300.00
5 93.8 28.97 300.00
5 94.0 29.25 300.00
5 94.2 29.52 300.00
5 94.4 29.80 300.00
5 94.6 30.07 300.00
5 94.8 30.35 300.00
5 95.0 30.62 300.00
5 95.2 30.90 300.00
5 95.4 31.17 300.00
5 95.6 31.45 300.00
5 95.8 31.72 300.00
5 96.0 32.00 300.00
5 96.2 32.27 300.00
5 96.4 32.55 300.00
5 96.6 32.82 300.00
5 96.8 33.10 300.00
5 97.0 33.37 300.00
5 97.2 33.65 300.00
5 97.4 33.92 300.00
5 97.6 34.20 300.00
5 97.8 34.47 300.00
5 98.0 34.75 300.00
5 98.2 35.02 300.00
5 98.4 35.30 300.00
5 98.6 35.57 300.00
5 98.8 35.85 300.00
5 99.0 36.12 300.00
5 99.2 36.40 300.00
5 99.4 36.67 300.00
5 99.6 36.95 300.00
5 99.8 37.22 300.00
5 100.0 37.50 300.00
5 100.2 37.77 300.00
5 100.4 38.05 300.00
5 100.6 38.32 300.00
5 100.8 38.60 300.00
5 101.0 38.87 300.00
5 101.2 39.15 300.00
5 101.4 39.42 300.00
5 101.6 39.70 300.00
5 101.8 39.97 300.00
5 102.0 40.25 300.00
5 102.2 40.52 300.00
5 102.4 40.80 300.00
5 102.6 41.07 300.00
5 102.8 41.35 300.00
5 103.0 41.62 300.00
5 103.2 41.90 300.00
5 103.4 42.17 300.00
5 103.6 42.45 300.00
5 103.8 42.72 300.00
5 104.0 43.00 300.00
5 104.2 43.27 300.00
5 104.4 43.55 300.00
5 104.6 43.82 300.00
5 104.8 44.10 300.00
5 105.0 44.37 300.00
5 105.2 44.65 300.00
5 105.4 44.92 300.00
5 105.6 45.20 300.00
5 105.8 45.47 300.00
5 106.0 45.75 300.00
5 106.2 46.02 300.00
5 106.4 46.30 300.00
5 106.6 46.57 300.00
5 106.8 46.85 300.00
5 107.0 47.12 300.00
5 107.2 47.40 300.00
5 107.4 47.67 300.00
5 107.6 47.95 300.00
5 107.8 48.22 300.00
5 108.0 48.50 300.00
5 108.2 48.77 300.00
5 108.4 49.05 300.00
5 108.6 49.32 300.00
5 108.8 49.60 300.00
5 109.0 49.87 300.00
5 109.2 50.15 300.00
5 109.4 50.42 300.00
5 109.6 50.70 300.00
5 109.8 50.97 300.00
5 110.0 51.25 300.00
5 110.2 51.52 300.00
5 110.4 51.80 300.00
5 110.6 52.07 300.00
5 110.8 52.35 300.00
5 111.0 52.62 300.00
5 111.2 52.90 300.00
5 111.4 53.17 300.00
5 111.6 53.45 300.00
5 111.8 53.72 300.00
5 112.0 54.00 300.00
5 112.2 54.27 300.00
5 112.4 54.55 300.00
5 112.6 54.82 300.00
5 112.8 55.10 300.00
5 113.0 55.37 300.00
5 113.2 55.65 300.00
5 113.4 55.92 300.00
5 113.6 56.20 300.00
5 113.8 56.47 300.00
5 114.0 56.75 300.00
5 114.2 57.02 300.00
5 114.4 57.30 300.00
5 114.6 57.57 300.00
5 114.8 57.85 300.00
5 115.0 58.12 300.00
5 115.2 58.40 300.00
5 115.4 58.67 300.00
5 115.6 58.95 300.00
5 115.8 59.22 300.00
5 116.0 59.50 300.00
5 116.2 59.77 300.00
5 116.4 60.05 300.00
5 116.6 60.32 300.00
5 116.8 60.60 300.00
5 117.0 60.87 300.00
5 117.2 61.15 300.00
5 117.4 61.42 300.00
5 117.6 61.70 300.00
5 117.8 61.97 300.00
5 118.0 62.25 300.00
