#node time(s) x y
41 0.0 450.00 450.00
41 120.000 450.00 450.00
41 120.050 449.90 449.74
41 120.100 449.79 449.48
41 120.150 449.69 449.23
41 120.200 449.59 448.97
41 120.250 449.48 448.71
41 120.300 449.38 448.45
41 120.350 449.27 448.20
41 120.400 449.17 447.94
41 120.450 449.07 447.68
41 120.500 448.96 447.42
41 120.550 448.86 447.16
41 120.600 448.76 446.91
41 120.650 448.65 446.65
41 120.700 448.55 446.39
41 120.750 448.45 446.13
41 120.800 448.34 445.88
41 120.850 448.24 445.62
41 120.900 448.14 445.36
41 120.950 448.03 445.10
41 121.000 447.93 444.85
41 121.050 447.82 444.59
41 121.100 447.72 444.33
41 121.150 447.62 444.07
41 121.200 447.51 443.81
41 121.250 447.41 443.56
41 121.300 447.31 443.30
41 121.350 447.20 443.04
41 121.400 447.10 442.78
41 121.450 447.00 442.53
41 121.500 446.89 442.27
41 121.550 446.79 442.01
41 121.600 446.68 441.75
41 121.650 446.58 441.49
41 121.700 446.48 441.24
41 121.750 446.37 440.98
41 121.800 446.27 440.72
41 121.850 446.17 440.46
41 121.900 446.06 440.21
41 121.950 445.96 439.95
41 122.000 445.86 439.69
41 122.050 445.75 439.43
41 122.100 445.65 439.18
41 122.150 445.55 438.92
41 122.200 445.44 438.66
41 122.250 445.34 438.40
41 122.300 445.23 438.14
41 122.350 445.13 437.89
41 122.400 445.03 437.63
41 122.450 444.92 437.37
41 122.500 444.82 437.11
41 122.550 444.72 436.86
41 122.600 444.61 436.60
41 122.650 444.51 436.34
41 122.700 444.41 436.08
41 122.750 444.30 435.82
41 122.800 444.20 435.57
41 122.850 444.09 435.31
41 122.900 443.99 435.05
41 122.950 443.89 434.79
41 123.000 443.78 434.54
41 123.050 443.68 434.28
41 123.100 443.58 434.02
41 123.150 443.47 433.76
41 123.200 443.37 433.50
41 123.250 443.27 433.25
41 123.300 443.16 432.99
41 123.350 443.06 432.73
41 123.400 442.96 432.47
41 123.450 442.85 432.22
41 123.500 442.75 431.96
41 123.550 442.64 431.70
41 123.600 442.54 431.44
41 123.650 442.44 431.19
41 123.700 442.33 430.93
41 123.750 442.23 430.67
41 123.800 442.13 430.41
41 123.850 442.02 430.15
41 123.900 441.92 429.90
41 123.950 441.82 429.64
41 124.000 441.71 429.38
41 124.050 441.61 429.12
41 124.100 441.50 428.87
41 124.150 441.40 428.61
41 124.200 441.30 428.35
41 124.250 441.19 428.09
41 124.300 441.09 427.83
41 124.350 440.99 427.58
41 124.400 440.88 427.32
41 124.450 440.78 427.06
41 124.500 440.68 426.80
41 124.550 440.57 426.55
41 124.600 440.47 426.29
41 124.650 440.37 426.03
41 124.700 440.26 425.77
41 124.750 440.16 425.52
41 124.800 440.05 425.26
41 124.850 439.95 425.00
41 124.900 439.85 424.74
41 124.950 439.74 424.48
41 125.000 439.64 424.23
41 125.050 439.54 423.97
41 125.100 439.43 423.71
41 125.150 439.33 423.45
41 125.200 439.23 423.20
41 125.250 439.12 422.94
41 125.300 439.02 422.68
41 125.350 438.91 422.42
41 125.400 438.81 422.16
41 125.450 438.71 421.91
41 125.500 438.60 421.65
41 125.550 438.50 421.39
41 125.600 438.40 421.13
41 125.650 438.29 420.88
41 125.700 438.19 420.62
41 125.750 438.09 420.36
41 125.800 437.98 420.10
41 125.850 437.88 419.84
41 125.900 437.78 419.59
41 125.950 437.67 419.33
41 126.000 437.57 419.07
41 126.050 437.46 418.81
41 126.100 437.36 418.56
41 126.150 437.26 418.30
41 126.200 437.15 418.04
41 126.250 437.05 417.78
41 126.300 436.95 417.53
41 126.350 436.84 417.27
41 126.400 436.74 417.01
41 126.450 436.64 416.75
41 126.500 436.53 416.49
41 126.550 436.43 416.24
41 126.600 436.32 415.98
41 126.650 436.22 415.72
41 126.700 436.12 415.46
41 126.750 436.01 415.21
41 126.800 435.91 414.95
41 126.850 435.81 414.69
41 126.900 435.70 414.43
41 126.950 435.60 414.17
41 127.000 435.50 413.92
41 127.050 435.39 413.66
41 127.100 435.29 413.40
41 127.150 435.19 413.14
41 127.200 435.08 412.89
41 127.250 434.98 412.63
41 127.300 434.87 412.37
41 127.350 434.77 412.11
41 127.400 434.67 411.86
41 127.450 434.56 411.60
41 127.500 434.46 411.34
41 127.550 434.36 411.08
41 127.600 434.25 410.82
41 127.650 434.15 410.57
41 127.700 434.05 410.31
41 127.750 433.94 410.05
41 127.800 433.84 409.79
41 127.850 433.73 409.54
41 127.900 433.63 409.28
41 127.950 433.53 409.02
41 128.000 433.42 408.76
41 128.050 433.32 408.50
41 128.100 433.22 408.25
41 128.150 433.11 407.99
41 128.200 433.01 407.73
41 128.250 432.91 407.47
41 128.300 432.80 407.22
41 128.350 432.70 406.96
41 128.400 432.60 406.70
41 128.450 432.49 406.44
41 128.500 432.39 406.18
41 128.550 432.28 405.93
41 128.600 432.18 405.67
41 128.650 432.08 405.41
41 128.700 431.97 405.15
41 128.750 431.87 404.90
41 128.800 431.77 404.64
41 128.850 431.66 404.38
41 128.900 431.56 404.12
41 128.950 431.46 403.87
41 129.000 431.35 403.61
41 129.050 431.25 403.35
41 129.100 431.14 403.09
41 129.150 431.04 402.83
41 129.200 430.94 402.58
41 129.250 430.83 402.32
41 129.300 430.73 402.06
41 129.350 430.63 401.80
41 129.400 430.52 401.55
41 129.450 430.42 401.29
41 129.500 430.32 401.03
41 129.550 430.21 400.77
41 129.600 430.11 400.51
41 129.650 430.01 400.26
41 129.700 429.90 400.00
41 129.750 429.80 399.74
41 129.800 429.69 399.48
41 129.850 429.59 399.23
41 129.900 429.49 398.97
41 129.950 429.38 398.71
41 130.000 429.28 398.45
41 130.050 429.18 398.20
41 130.100 429.07 397.94
41 130.150 428.97 397.68
41 130.200 428.87 397.42
41 130.250 428.76 397.16
41 130.300 428.66 396.91
41 130.350 428.55 396.65
41 130.400 428.45 396.39
41 130.450 428.35 396.13
41 130.500 428.24 395.88
41 130.550 428.14 395.62
41 130.600 428.04 395.36
41 130.650 427.93 395.10
41 130.700 427.83 394.84
41 130.750 427.73 394.59
41 130.800 427.62 394.33
41 130.850 427.52 394.07
41 130.900 427.42 393.81
41 130.950 427.31 393.56
41 131.000 427.21 393.30
41 131.050 427.10 393.04
41 131.100 427.00 392.78
41 131.150 426.90 392.52
41 131.200 426.79 392.27
41 131.250 426.69 392.01
41 131.300 426.59 391.75
41 131.350 426.48 391.49
41 131.400 426.38 391.24
41 131.450 426.28 390.98
41 131.500 426.17 390.72
41 131.550 426.07 390.46
41 131.600 425.97 390.21
41 131.650 425.86 389.95
41 131.700 425.76 389.69
41 131.750 425.65 389.43
41 131.800 425.55 389.17
41 131.850 425.45 388.92
41 131.900 425.34 388.66
41 131.950 425.24 388.40
41 132.000 425.14 388.14
41 132.050 425.03 387.89
41 132.100 424.93 387.63
41 132.150 424.83 387.37
41 132.200 424.72 387.11
41 132.250 424.62 386.85
41 132.300 424.51 386.60
41 132.350 424.41 386.34
41 132.400 424.31 386.08
41 132.450 424.20 385.82
41 132.500 424.10 385.57
41 132.550 424.00 385.31
41 132.600 423.89 385.05
41 132.650 423.79 384.79
41 132.700 423.69 384.54
41 132.750 423.58 384.28
41 132.800 423.48 384.02
41 132.850 423.38 383.76
41 132.900 423.27 383.50
41 132.950 423.17 383.25
41 133.000 423.06 382.99
41 133.050 422.96 382.73
41 133.100 422.86 382.47
41 133.150 422.75 382.22
41 133.200 422.65 381.96
41 133.250 422.55 381.70
41 133.300 422.44 381.44
41 133.350 422.34 381.18
41 133.400 422.24 380.93
41 133.450 422.13 380.67
41 133.500 422.03 380.41
41 133.550 421.92 380.15
41 133.600 421.82 379.90
41 133.650 421.72 379.64
