#node time(s) x y
37 0.0 350.00 350.00
37 120.000 349.79 349.82
37 120.200 349.58 349.64
37 120.400 349.37 349.47
37 120.600 349.16 349.29
37 120.800 348.95 349.11
37 121.000 348.74 348.93
37 121.200 348.53 348.75
37 121.400 348.32 348.57
37 121.600 348.12 348.40
37 121.800 347.91 348.22
37 122.000 347.70 348.04
37 122.200 347.49 347.86
37 122.400 347.28 347.68
37 122.600 347.07 347.51
37 122.800 346.86 347.33
37 123.000 346.65 347.15
37 123.200 346.44 346.97
37 123.400 346.23 346.79
37 123.600 346.02 346.61
37 123.800 345.81 346.44
37 124.000 345.60 346.26
37 124.200 345.39 346.08
37 124.400 345.18 345.90
37 124.600 344.97 345.72
37 124.800 344.76 345.54
37 125.000 344.55 345.37
37 125.200 344.35 345.19
37 125.400 344.14 345.01
37 125.600 343.93 344.83
37 125.800 343.72 344.65
37 126.000 343.51 344.48
37 126.200 343.30 344.30
37 126.400 343.09 344.12
37 126.600 342.88 343.94
37 126.800 342.67 343.76
37 127.000 342.46 343.58
37 127.200 342.25 343.41
37 127.400 342.04 343.23
37 127.600 341.83 343.05
37 127.800 341.62 342.87
37 128.000 341.41 342.69
37 128.200 341.20 342.52
37 128.400 340.99 342.34
37 128.600 340.78 342.16
37 128.800 340.58 341.98
37 129.000 340.37 341.80
37 129.200 340.16 341.62
37 129.400 339.95 341.45
37 129.600 339.74 341.27
37 129.800 339.53 341.09
37 130.000 339.32 340.91
37 130.200 339.11 340.73
37 130.400 338.90 340.55
37 130.600 338.69 340.38
37 130.800 338.48 340.20
37 131.000 338.27 340.02
37 131.200 338.06 339.84
37 131.400 337.85 339.66
37 131.600 337.64 339.49
37 131.800 337.43 339.31
37 132.000 337.22 339.13
37 132.200 337.01 338.95
37 132.400 336.81 338.77
37 132.600 336.60 338.59
37 132.800 336.39 338.42
37 133.000 336.18 338.24
37 133.200 335.97 338.06
37 133.400 335.76 337.88
37 133.600 335.55 337.70
37 133.800 335.34 337.53
37 134.000 335.13 337.35
37 134.200 334.92 337.17
37 134.400 334.71 336.99
37 134.600 334.50 336.81
37 134.800 334.29 336.63
37 135.000 334.08 336.46
37 135.200 333.87 336.28
37 135.400 333.66 336.10
37 135.600 333.45 335.92
37 135.800 333.24 335.74
37 136.000 333.04 335.57
37 136.200 332.83 335.39
37 136.400 332.62 335.21
37 136.600 332.41 335.03
37 136.800 332.20 334.85
37 137.000 331.99 334.67
37 137.200 331.78 334.50
37 137.400 331.57 334.32
37 137.600 331.36 334.14
37 137.800 331.15 333.96
37 138.000 330.94 333.78
37 138.200 330.73 333.60
37 138.400 330.52 333.43
37 138.600 330.31 333.25
37 138.800 330.10 333.07
37 139.000 329.89 332.89
37 139.200 329.68 332.71
37 139.400 329.47 332.54
37 139.600 329.27 332.36
37 139.800 329.06 332.18
37 140.000 328.85 332.00
37 140.200 328.64 331.82
37 140.400 328.43 331.64
37 140.600 328.22 331.47
37 140.800 328.01 331.29
37 141.000 327.80 331.11
37 141.200 327.59 330.93
37 141.400 327.38 330.75
37 141.600 327.17 330.58
37 141.800 326.96 330.40
37 142.000 326.75 330.22
37 142.200 326.54 330.04
37 142.400 326.33 329.86
37 142.600 326.12 329.68
37 142.800 325.91 329.51
37 143.000 325.70 329.33
37 143.200 325.50 329.15
37 143.400 325.29 328.97
37 143.600 325.08 328.79
37 143.800 324.87 328.61
37 144.000 324.66 328.44
37 144.200 324.45 328.26
37 144.400 324.24 328.08
37 144.600 324.03 327.90
37 144.800 323.82 327.72
37 145.000 323.61 327.55
37 145.200 323.40 327.37
37 145.400 323.19 327.19
37 145.600 322.98 327.01
37 145.800 322.77 326.83
37 146.000 322.56 326.65
37 146.200 322.35 326.48
37 146.400 322.14 326.30
37 146.600 321.93 326.12
37 146.800 321.73 325.94
37 147.000 321.52 325.76
37 147.200 321.31 325.59
37 147.400 321.10 325.41
37 147.600 320.89 325.23
37 147.800 320.68 325.05
37 148.000 320.47 324.87
37 148.200 320.26 324.69
37 148.400 320.05 324.52
37 148.600 319.84 324.34
37 148.800 319.63 324.16
37 149.000 319.42 323.98
37 149.200 319.21 323.80
37 149.400 319.00 323.63
37 149.600 318.79 323.45
37 149.800 318.58 323.27
37 150.000 318.37 323.09
37 150.200 318.16 322.91
37 150.400 317.96 322.73
37 150.600 317.75 322.56
37 150.800 317.54 322.38
37 151.000 317.33 322.20
37 151.200 317.12 322.02
37 151.400 316.91 321.84
37 151.600 316.70 321.66
37 151.800 316.49 321.49
37 152.000 316.28 321.31
37 152.200 316.07 321.13
37 152.400 315.86 320.95
37 152.600 315.65 320.77
37 152.800 315.44 320.60
37 153.000 315.23 320.42
37 153.200 315.02 320.24
37 153.400 314.81 320.06
37 153.600 314.60 319.88
37 153.800 314.39 319.70
37 154.000 314.19 319.53
37 154.200 313.98 319.35
37 154.400 313.77 319.17
37 154.600 313.56 318.99
37 154.800 313.35 318.81
37 155.000 313.14 318.64
37 155.200 312.93 318.46
37 155.400 312.72 318.28
37 155.600 312.51 318.10
37 155.800 312.30 317.92
37 156.000 312.09 317.74
37 156.200 311.88 317.57
37 156.400 311.67 317.39
37 156.600 311.46 317.21
37 156.800 311.25 317.03
37 157.000 311.04 316.85
37 157.200 310.83 316.67
37 157.400 310.62 316.50
37 157.600 310.42 316.32
37 157.800 310.21 316.14
37 158.000 310.00 315.96
37 158.200 309.79 315.78
37 158.400 309.58 315.61
37 158.600 309.37 315.43
37 158.800 309.16 315.25
37 159.000 308.95 315.07
37 159.200 308.74 314.89
37 159.400 308.53 314.71
37 159.600 308.32 314.54
37 159.800 308.11 314.36
37 160.000 307.90 314.18
37 160.200 307.69 314.00
37 160.400 307.48 313.82
37 160.600 307.27 313.65
37 160.800 307.06 313.47
37 161.000 306.85 313.29
37 161.200 306.65 313.11
37 161.400 306.44 312.93
37 161.600 306.23 312.75
37 161.800 306.02 312.58
37 162.000 305.81 312.40
37 162.200 305.60 312.22
37 162.400 305.39 312.04
37 162.600 305.18 311.86
37 162.800 304.97 311.69
37 163.000 304.76 311.51
37 163.200 304.55 311.33
37 163.400 304.34 311.15
37 163.600 304.13 310.97
37 163.800 303.92 310.79
37 164.000 303.71 310.62
37 164.200 303.50 310.44
37 164.400 303.29 310.26
37 164.600 303.08 310.08
37 164.800 302.88 309.90
37 165.000 302.67 309.72
37 165.200 302.46 309.55
37 165.400 302.25 309.37
37 165.600 302.04 309.19
37 165.800 301.83 309.01
37 166.000 301.62 308.83
37 166.200 301.41 308.66
37 166.400 301.20 308.48
37 166.600 300.99 308.30
37 166.800 300.78 308.12
37 167.000 300.57 307.94
37 167.200 300.36 307.76
37 167.400 300.15 307.59
37 167.600 299.94 307.41
37 167.800 299.73 307.23
37 168.000 299.52 307.05
37 168.200 299.31 306.87
37 168.400 299.11 306.70
37 168.600 298.90 306.52
37 168.800 298.69 306.34
37 169.000 298.48 306.16
37 169.200 298.27 305.98
37 169.400 298.06 305.80
37 169.600 297.85 305.63
37 169.800 297.64 305.45
37 170.000 297.43 305.27
37 170.200 297.22 305.09
37 170.400 297.01 304.91
37 170.600 296.80 304.73
37 170.800 296.59 304.56
37 171.000 296.38 304.38
37 171.200 296.17 304.20
37 171.400 295.96 304.02
37 171.600 295.75 303.84
37 171.800 295.54 303.67
37 172.000 295.34 303.49
37 172.200 295.13 303.31
37 172.400 294.92 303.13
37 172.600 294.71 302.95
37 172.800 294.50 302.77
37 173.000 294.29 302.60
37 173.200 294.08 302.42
37 173.400 293.87 302.24
37 173.600 293.66 302.06
37 173.800 293.45 301.88
37 174.000 293.24 301.71
37 174.200 293.03 301.53
37 174.400 292.82 301.35
37 174.600 292.61 301.17
37 174.800 292.40 300.99
37 175.000 292.19 300.81
37 175.200 291.98 300.64
37 175.400 291.77 300.46
37 175.600 291.57 300.28
37 175.800 291.36 300.10
37 176.000 291.15 299.92
37 176.200 290.94 299.75
37 176.400 290.73 299.57
37 176.600 290.52 299.39
37 176.800 290.31 299.21
37 177.000 290.10 299.03
37 177.200 289.89 298.85
37 177.400 289.68 298.68
37 177.600 289.47 298.50
37 177.800 289.26 298.32
37 178.000 289.05 298.14
37 178.200 288.84 297.96
37 178.400 288.63 297.78
37 178.600 288.42 297.61
37 178.800 288.21 297.43
37 179.000 288.00 297.25
37 179.200 287.80 297.07
37 179.400 287.59 296.89
37 179.600 287.38 296.72
37 179.800 287.17 296.54
37 180.000 286.96 296.36
37 180.200 286.75 296.18
37 180.400 286.54 296.00
37 180.600 286.33 295.82
37 180.800 286.12 295.65
37 181.000 285.91 295.47
37 181.200 285.70 295.29
37 181.400 285.49 295.11
37 181.600 285.28 294.93
37 181.800 285.07 294.76
37 182.000 284.86 294.58
37 182.200 284.65 294.40
37 182.400 284.44 294.22
37 182.600 284.23 294.04
37 182.800 284.03 293.86
37 183.000 283.82 293.69
37 183.200 283.61 293.51
37 183.400 283.40 293.33
37 183.600 283.19 293.15
37 183.800 282.98 292.97
37 184.000 282.77 292.79
37 184.200 282.56 292.62
37 184.400 282.35 292.44
37 184.600 282.14 292.26
37 184.800 281.93 292.08
37 185.000 281.72 291.90
37 185.200 281.51 291.73
37 185.400 281.30 291.55
37 185.600 281.09 291.37
37 185.800 280.88 291.19
37 186.000 280.67 291.01
37 186.200 280.46 290.83
37 186.400 280.26 290.66
37 186.600 280.05 290.48
37 186.800 279.84 290.30
37 187.000 279.63 290.12
37 187.200 279.42 289.94
37 187.400 279.21 289.77
37 187.600 279.00 289.59
37 187.800 278.79 289.41
37 188.000 278.58 289.23
37 188.200 278.37 289.05
37 188.400 278.16 288.87
37 188.600 277.95 288.70
37 188.800 277.74 288.52
37 189.000 277.53 288.34
37 189.200 277.32 288.16
37 189.400 277.11 287.98
37 189.600 276.90 287.80
37 189.800 276.69 287.63
37 190.000 276.49 287.45
37 190.200 276.28 287.27
37 190.400 276.07 287.09
37 190.600 275.86 286.91
37 190.800 275.65 286.74
37 191.000 275.44 286.56
37 191.200 275.23 286.38
37 191.400 275.02 286.20
37 191.600 274.81 286.02
37 191.800 274.60 285.84
37 192.000 274.39 285.67
37 192.200 274.18 285.49
37 192.400 273.97 285.31
37 192.600 273.76 285.13
37 192.800 273.55 284.95
37 193.000 273.34 284.78
37 193.200 273.13 284.60
37 193.400 272.92 284.42
37 193.600 272.72 284.24
37 193.800 272.51 284.06
37 194.000 272.30 283.88
37 194.200 272.09 283.71
37 194.400 271.88 283.53
37 194.600 271.67 283.35
37 194.800 271.46 283.17
37 195.000 271.25 282.99
37 195.200 271.04 282.82
37 195.400 270.83 282.64
37 195.600 270.62 282.46
37 195.800 270.41 282.28
37 196.000 270.20 282.10
37 196.200 269.99 281.92
37 196.400 269.78 281.75
37 196.600 269.57 281.57
37 196.800 269.36 281.39
37 197.000 269.15 281.21
37 197.200 268.95 281.03
37 197.400 268.74 280.85
37 197.600 268.53 280.68
37 197.800 268.32 280.50
37 198.000 268.11 280.32
37 198.200 267.90 280.14
37 198.400 267.69 279.96
37 198.600 267.48 279.79
37 198.800 267.27 279.61
37 199.000 267.06 279.43
37 199.200 266.85 279.25
37 199.400 266.64 279.07
37 199.600 266.43 278.89
37 199.800 266.22 278.72
37 200.000 266.01 278.54
37 200.200 265.80 278.36
37 200.400 265.59 278.18
37 200.600 265.38 278.00
37 200.800 265.18 277.83
37 201.000 264.97 277.65
37 201.200 264.76 277.47
37 201.400 264.55 277.29
37 201.600 264.34 277.11
37 201.800 264.13 276.93
37 202.000 263.92 276.76
37 202.200 263.71 276.58
37 202.400 263.50 276.40
37 202.600 263.29 276.22
37 202.800 263.08 276.04
37 203.000 262.87 275.86
37 203.200 262.66 275.69
37 203.400 262.45 275.51
37 203.600 262.24 275.33
37 203.800 262.03 275.15
37 204.000 261.82 274.97
37 204.200 261.61 274.80
37 204.400 261.41 274.62
37 204.600 261.20 274.44
37 204.800 260.99 274.26
37 205.000 260.78 274.08
37 205.200 260.57 273.90
37 205.400 260.36 273.73
37 205.600 260.15 273.55
37 205.800 259.94 273.37
37 206.000 259.73 273.19
37 206.200 259.52 273.01
37 206.400 259.31 272.84
37 206.600 259.10 272.66
37 206.800 258.89 272.48
37 207.000 258.68 272.30
37 207.200 258.47 272.12
37 207.400 258.26 271.94
37 207.600 258.05 271.77
37 207.800 257.84 271.59
37 208.000 257.64 271.41
37 208.200 257.43 271.23
37 208.400 257.22 271.05
37 208.600 257.01 270.88
37 208.800 256.80 270.70
37 209.000 256.59 270.52
37 209.200 256.38 270.34
37 209.400 256.17 270.16
37 209.600 255.96 269.98
37 209.800 255.75 269.81
37 210.000 255.54 269.63
37 210.200 255.33 269.45
37 210.400 255.12 269.27
37 210.600 254.91 269.09
37 210.800 254.70 268.91
37 211.000 254.49 268.74
37 211.200 254.28 268.56
37 211.400 254.07 268.38
37 211.600 253.87 268.20
37 211.800 253.66 268.02
37 212.000 253.45 267.85
37 212.200 253.24 267.67
37 212.400 253.03 267.49
37 212.600 252.82 267.31
