#node time(s) x y
0 0.0 225.0 225.0
1 0.0 75.0 0.0
2 0.0 150.0 0.0
3 0.0 225.0 0.0
4 0.0 350.0 0.0
5 0.0 0.0 75.0
6 0.0 75.0 75.0
7 0.0 150.0 75.0
8 0.0 225.0 75.0
9 0.0 300.0 75.0
10 0.0 375.0 75.0
11 0.0 450.0 75.0
12 0.0 0.0 150.0
13 0.0 75.0 150.0
14 0.0 150.0 150.0
15 0.0 225.0 150.0
16 0.0 300.0 150.0
17 0.0 375.0 150.0
18 0.0 450.0 150.0
19 0.0 75.0 225.0
20 0.0 150.0 225.0
21 0.0 300.0 225.0
22 0.0 375.0 225.0
23 0.0 0.0 300.0
24 0.0 75.0 300.0
25 0.0 150.0 300.0
26 0.0 225.0 300.0
27 0.0 300.0 300.0
28 0.0 375.0 300.0
29 0.0 450.0 300.0
30 0.0 0.0 375.0
31 0.0 75.0 375.0
32 0.0 150.0 375.0
33 0.0 225.0 375.0
34 0.0 300.0 375.0
35 0.0 375.0 375.0
36 0.0 450.0 375.0
37 0.0 75.0 450.0
38 0.0 150.0 450.0
39 0.0 300.0 450.0
40 0.0 375.0 450.0
41 0.0 450.00 450.00
41 120.000 449.79 449.82
41 120.200 449.59 449.63
41 120.400 449.38 449.45
41 120.600 449.18 449.27
41 120.800 448.97 449.09
41 121.000 448.77 448.90
41 121.200 448.56 448.72
41 121.400 448.36 448.54
41 121.600 448.15 448.35
41 121.800 447.95 448.17
41 122.000 447.74 447.99
41 122.200 447.54 447.80
41 122.400 447.33 447.62
41 122.600 447.13 447.44
41 122.800 446.92 447.26
41 123.000 446.71 447.07
41 123.200 446.51 446.89
41 123.400 446.30 446.71
41 123.600 446.10 446.52
41 123.800 445.89 446.34
41 124.000 445.69 446.16
41 124.200 445.48 445.98
41 124.400 445.28 445.79
41 124.600 445.07 445.61
41 124.800 444.87 445.43
41 125.000 444.66 445.24
41 125.200 444.46 445.06
41 125.400 444.25 444.88
41 125.600 444.05 444.70
41 125.800 443.84 444.51
41 126.000 443.63 444.33
41 126.200 443.43 444.15
41 126.400 443.22 443.96
41 126.600 443.02 443.78
41 126.800 442.81 443.60
41 127.000 442.61 443.41
41 127.200 442.40 443.23
41 127.400 442.20 443.05
41 127.600 441.99 442.87
41 127.800 441.79 442.68
41 128.000 441.58 442.50
41 128.200 441.38 442.32
41 128.400 441.17 442.13
41 128.600 440.97 441.95
41 128.800 440.76 441.77
41 129.000 440.55 441.59
41 129.200 440.35 441.40
41 129.400 440.14 441.22
41 129.600 439.94 441.04
41 129.800 439.73 440.85
41 130.000 439.53 440.67
41 130.200 439.32 440.49
41 130.400 439.12 440.30
41 130.600 438.91 440.12
41 130.800 438.71 439.94
41 131.000 438.50 439.76
41 131.200 438.30 439.57
41 131.400 438.09 439.39
41 131.600 437.89 439.21
41 131.800 437.68 439.02
41 132.000 437.47 438.84
41 132.200 437.27 438.66
41 132.400 437.06 438.48
41 132.600 436.86 438.29
41 132.800 436.65 438.11
41 133.000 436.45 437.93
41 133.200 436.24 437.74
41 133.400 436.04 437.56
41 133.600 435.83 437.38
41 133.800 435.63 437.19
41 134.000 435.42 437.01
41 134.200 435.22 436.83
41 134.400 435.01 436.65
41 134.600 434.81 436.46
41 134.800 434.60 436.28
41 135.000 434.39 436.10
41 135.200 434.19 435.91
41 135.400 433.98 435.73
41 135.600 433.78 435.55
41 135.800 433.57 435.37
41 136.000 433.37 435.18
41 136.200 433.16 435.00
41 136.400 432.96 434.82
41 136.600 432.75 434.63
41 136.800 432.55 434.45
41 137.000 432.34 434.27
41 137.200 432.14 434.09
41 137.400 431.93 433.90
41 137.600 431.73 433.72
41 137.800 431.52 433.54
41 138.000 431.31 433.35
41 138.200 431.11 433.17
41 138.400 430.90 432.99
41 138.600 430.70 432.80
41 138.800 430.49 432.62
41 139.000 430.29 432.44
41 139.200 430.08 432.26
41 139.400 429.88 432.07
41 139.600 429.67 431.89
41 139.800 429.47 431.71
41 140.000 429.26 431.52
41 140.200 429.06 431.34
41 140.400 428.85 431.16
41 140.600 428.65 430.98
41 140.800 428.44 430.79
41 141.000 428.23 430.61
41 141.200 428.03 430.43
41 141.400 427.82 430.24
41 141.600 427.62 430.06
41 141.800 427.41 429.88
41 142.000 427.21 429.69
41 142.200 427.00 429.51
41 142.400 426.80 429.33
41 142.600 426.59 429.15
41 142.800 426.39 428.96
41 143.000 426.18 428.78
41 143.200 425.98 428.60
41 143.400 425.77 428.41
41 143.600 425.57 428.23
41 143.800 425.36 428.05
41 144.000 425.15 427.87
41 144.200 424.95 427.68
41 144.400 424.74 427.50
41 144.600 424.54 427.32
41 144.800 424.33 427.13
41 145.000 424.13 426.95
41 145.200 423.92 426.77
41 145.400 423.72 426.59
41 145.600 423.51 426.40
41 145.800 423.31 426.22
41 146.000 423.10 426.04
41 146.200 422.90 425.85
41 146.400 422.69 425.67
41 146.600 422.49 425.49
41 146.800 422.28 425.30
