#node time(s) x y
0 0.0 225.0 225.0
1 0.0 75.0 0.0
2 0.0 150.0 0.0
3 0.0 225.0 0.0
4 0.0 350.0 0.0
5 0.0 0.0 75.0
6 0.0 75.0 75.0
7 0.0 150.0 75.0
8 0.0 225.0 75.0
9 0.0 300.0 75.0
10 0.0 375.0 75.0
11 0.0 450.0 75.0
12 0.0 0.0 150.0
13 0.0 75.0 150.0
14 0.0 150.0 150.0
15 0.0 225.0 150.0
16 0.0 300.0 150.0
17 0.0 375.0 150.0
18 0.0 450.0 150.0
19 0.0 75.0 225.0
20 0.0 150.0 225.0
21 0.0 300.0 225.0
22 0.0 375.0 225.0
23 0.0 0.0 300.0
24 0.0 75.0 300.0
25 0.0 150.0 300.0
26 0.0 225.0 300.0
27 0.0 300.0 300.0
28 0.0 375.0 300.0
29 0.0 450.0 300.0
30 0.0 0.0 375.0
31 0.0 75.0 375.0
32 0.0 150.0 375.0
33 0.0 225.0 375.0
34 0.0 300.0 375.0
35 0.0 375.0 375.0
36 0.0 450.0 375.0
37 0.0 75.0 450.0
38 0.0 150.0 450.0
39 0.0 300.0 450.0
40 0.0 375.0 450.0
41 0.0 450.00 450.00
41 120.000 449.81 449.80
41 120.100 449.62 449.60
41 120.200 449.43 449.40
41 120.300 449.25 449.20
41 120.400 449.06 449.00
41 120.500 448.87 448.80
41 120.600 448.68 448.60
41 120.700 448.49 448.40
41 120.800 448.30 448.20
41 120.900 448.11 448.00
41 121.000 447.93 447.80
41 121.100 447.74 447.60
41 121.200 447.55 447.40
41 121.300 447.36 447.20
41 121.400 447.17 447.00
41 121.500 446.98 446.80
41 121.600 446.79 446.60
41 121.700 446.61 446.40
41 121.800 446.42 446.20
41 121.900 446.23 446.00
41 122.000 446.04 445.80
41 122.100 445.85 445.60
41 122.200 445.66 445.40
41 122.300 445.48 445.20
41 122.400 445.29 445.00
41 122.500 445.10 444.79
41 122.600 444.91 444.59
41 122.700 444.72 444.39
41 122.800 444.53 444.19
41 122.900 444.34 443.99
41 123.000 444.16 443.79
41 123.100 443.97 443.59
41 123.200 443.78 443.39
41 123.300 443.59 443.19
41 123.400 443.40 442.99
41 123.500 443.21 442.79
41 123.600 443.02 442.59
41 123.700 442.84 442.39
41 123.800 442.65 442.19
41 123.900 442.46 441.99
41 124.000 442.27 441.79
41 124.100 442.08 441.59
41 124.200 441.89 441.39
41 124.300 441.70 441.19
41 124.400 441.52 440.99
41 124.500 441.33 440.79
41 124.600 441.14 440.59
41 124.700 440.95 440.39
41 124.800 440.76 440.19
41 124.900 440.57 439.99
41 125.000 440.38 439.79
41 125.100 440.20 439.59
41 125.200 440.01 439.39
41 125.300 439.82 439.19
41 125.400 439.63 438.99
41 125.500 439.44 438.79
41 125.600 439.25 438.59
41 125.700 439.06 438.39
41 125.800 438.88 438.19
41 125.900 438.69 437.99
41 126.000 438.50 437.79
41 126.100 438.31 437.59
41 126.200 438.12 437.39
41 126.300 437.93 437.19
41 126.400 437.75 436.99
41 126.500 437.56 436.79
41 126.600 437.37 436.59
41 126.700 437.18 436.39
41 126.800 436.99 436.19
41 126.900 436.80 435.99
41 127.000 436.61 435.79
41 127.100 436.43 435.59
41 127.200 436.24 435.39
41 127.300 436.05 435.19
41 127.400 435.86 434.99
41 127.500 435.67 434.79
41 127.600 435.48 434.58
41 127.700 435.29 434.38
41 127.800 435.11 434.18
41 127.900 434.92 433.98
41 128.000 434.73 433.78
41 128.100 434.54 433.58
41 128.200 434.35 433.38
41 128.300 434.16 433.18
41 128.400 433.97 432.98
41 128.500 433.79 432.78
41 128.600 433.60 432.58
41 128.700 433.41 432.38
41 128.800 433.22 432.18
41 128.900 433.03 431.98
41 129.000 432.84 431.78
41 129.100 432.65 431.58
41 129.200 432.47 431.38
41 129.300 432.28 431.18
41 129.400 432.09 430.98
41 129.500 431.90 430.78
41 129.600 431.71 430.58
41 129.700 431.52 430.38
41 129.800 431.33 430.18
41 129.900 431.15 429.98
41 130.000 430.96 429.78
41 130.100 430.77 429.58
41 130.200 430.58 429.38
41 130.300 430.39 429.18
41 130.400 430.20 428.98
41 130.500 430.02 428.78
41 130.600 429.83 428.58
41 130.700 429.64 428.38
41 130.800 429.45 428.18
41 130.900 429.26 427.98
41 131.000 429.07 427.78
41 131.100 428.88 427.58
41 131.200 428.70 427.38
41 131.300 428.51 427.18
41 131.400 428.32 426.98
41 131.500 428.13 426.78
41 131.600 427.94 426.58
41 131.700 427.75 426.38
41 131.800 427.56 426.18
41 131.900 427.38 425.98
41 132.000 427.19 425.78
41 132.100 427.00 425.58
41 132.200 426.81 425.38
41 132.300 426.62 425.18
41 132.400 426.43 424.98
41 132.500 426.24 424.78
41 132.600 426.06 424.57
41 132.700 425.87 424.37
41 132.800 425.68 424.17
41 132.900 425.49 423.97
41 133.000 425.30 423.77
41 133.100 425.11 423.57
41 133.200 424.92 423.37
41 133.300 424.74 423.17
41 133.400 424.55 422.97
