#node time(s) x y
1 0.0 0.0 0.0
0 0.0 0.00 300.00
0 60.1 0.28 300.00
0 60.1 0.55 300.00
0 60.2 0.83 300.00
0 60.3 1.10 300.00
0 60.3 1.38 300.00
0 60.4 1.65 300.00
0 60.5 1.92 300.00
0 60.5 2.20 300.00
0 60.6 2.47 300.00
0 60.7 2.75 300.00
0 60.7 3.02 300.00
0 60.8 3.30 300.00
0 60.9 3.57 300.00
0 60.9 3.85 300.00
0 61.0 4.12 300.00
0 61.1 4.40 300.00
0 61.1 4.67 300.00
0 61.2 4.95 300.00
0 61.3 5.23 300.00
0 61.3 5.50 300.00
0 61.4 5.78 300.00
0 61.5 6.05 300.00
0 61.5 6.33 300.00
0 61.6 6.60 300.00
0 61.7 6.88 300.00
0 61.7 7.15 300.00
0 61.8 7.43 300.00
0 61.8 7.70 300.00
0 61.9 7.98 300.00
0 62.0 8.25 300.00
0 62.0 8.53 300.00
0 62.1 8.80 300.00
0 62.2 9.08 300.00
0 62.2 9.35 300.00
0 62.3 9.63 300.00
0 62.4 9.90 300.00
0 62.4 10.18 300.00
0 62.5 10.45 300.00
0 62.6 10.73 300.00
0 62.6 11.00 300.00
0 62.7 11.28 300.00
0 62.8 11.55 300.00
0 62.8 11.83 300.00
0 62.9 12.10 300.00
0 63.0 12.38 300.00
0 63.0 12.65 300.00
0 63.1 12.93 300.00
0 63.2 13.20 300.00
0 63.2 13.48 300.00
0 63.3 13.75 300.00
0 63.4 14.03 300.00
0 63.4 14.30 300.00
0 63.5 14.58 300.00
0 63.6 14.85 300.00
0 63.6 15.13 300.00
0 63.7 15.40 300.00
0 63.8 15.68 300.00
0 63.8 15.95 300.00
0 63.9 16.23 300.00
0 64.0 16.50 300.00
0 64.0 16.78 300.00
0 64.1 17.05 300.00
0 64.2 17.33 300.00
0 64.2 17.60 300.00
0 64.3 17.88 300.00
0 64.4 18.15 300.00
0 64.4 18.43 300.00
0 64.5 18.70 300.00
0 64.6 18.97 300.00
0 64.6 19.25 300.00
0 64.7 19.52 300.00
0 64.8 19.80 300.00
0 64.8 20.07 300.00
0 64.9 20.35 300.00
0 65.0 20.62 300.00
0 65.0 20.90 300.00
0 65.1 21.17 300.00
0 65.1 21.45 300.00
0 65.2 21.72 300.00
0 65.3 22.00 300.00
0 65.3 22.27 300.00
0 65.4 22.55 300.00
0 65.5 22.82 300.00
0 65.5 23.10 300.00
0 65.6 23.37 300.00
0 65.7 23.65 300.00
0 65.7 23.92 300.00
0 65.8 24.20 300.00
0 65.9 24.47 300.00
0 65.9 24.75 300.00
0 66.0 25.02 300.00
0 66.1 25.30 300.00
0 66.1 25.57 300.00
0 66.2 25.85 300.00
0 66.3 26.12 300.00
0 66.3 26.40 300.00
0 66.4 26.67 300.00
0 66.5 26.95 300.00
0 66.5 27.22 300.00
0 66.6 27.50 300.00
0 66.7 27.77 300.00
0 66.7 28.05 300.00
0 66.8 28.32 300.00
0 66.9 28.60 300.00
0 66.9 28.87 300.00
0 67.0 29.15 300.00
0 67.1 29.42 300.00
0 67.1 29.70 300.00
0 67.2 29.97 300.00
0 67.3 30.25 300.00
0 67.3 30.52 300.00
0 67.4 30.80 300.00
0 67.5 31.07 300.00
0 67.5 31.35 300.00
0 67.6 31.62 300.00
0 67.7 31.90 300.00
0 67.7 32.17 300.00
0 67.8 32.45 300.00
0 67.9 32.72 300.00
0 67.9 33.00 300.00
0 68.0 33.27 300.00
0 68.1 33.55 300.00
0 68.1 33.82 300.00
0 68.2 34.10 300.00
0 68.3 34.37 300.00
0 68.3 34.65 300.00
0 68.4 34.92 300.00
0 68.4 35.20 300.00
0 68.5 35.47 300.00
0 68.6 35.75 300.00
0 68.6 36.02 300.00
0 68.7 36.30 300.00
0 68.8 36.57 300.00
0 68.8 36.85 300.00
0 68.9 37.12 300.00
0 69.0 37.40 300.00
0 69.0 37.67 300.00
0 69.1 37.95 300.00
0 69.2 38.22 300.00
0 69.2 38.50 300.00
0 69.3 38.77 300.00
0 69.4 39.05 300.00
0 69.4 39.32 300.00
0 69.5 39.60 300.00
0 69.6 39.87 300.00
0 69.6 40.15 300.00
0 69.7 40.42 300.00
0 69.8 40.70 300.00
0 69.8 40.97 300.00
0 69.9 41.25 300.00
0 70.0 41.52 300.00
0 70.0 41.80 300.00
0 70.1 42.07 300.00
0 70.2 42.35 300.00
0 70.2 42.62 300.00
0 70.3 42.90 300.00
0 70.4 43.17 300.00
