#node time(s) x y
0 0.0 210.0 100.0
1 0.0 160.0 170.0
2 0.0 260.0 170.0
3 0.0 140.0 240.0
4 0.0 280.0 240.0
5 0.0 10.00 300.00
5 80.1 10.28 300.00
5 80.1 10.55 300.00
5 80.2 10.83 300.00
5 80.3 11.10 300.00
5 80.3 11.38 300.00
5 80.4 11.65 300.00
5 80.5 11.93 300.00
5 80.5 12.20 300.00
5 80.6 12.48 300.00
5 80.7 12.75 300.00
5 80.7 13.03 300.00
5 80.8 13.30 300.00
5 80.9 13.58 300.00
5 80.9 13.85 300.00
5 81.0 14.13 300.00
5 81.1 14.40 300.00
5 81.1 14.68 300.00
5 81.2 14.95 300.00
5 81.3 15.23 300.00
5 81.3 15.50 300.00
5 81.4 15.78 300.00
5 81.5 16.05 300.00
5 81.5 16.33 300.00
5 81.6 16.60 300.00
5 81.7 16.88 300.00
5 81.7 17.15 300.00
5 81.8 17.43 300.00
5 81.8 17.70 300.00
5 81.9 17.97 300.00
5 82.0 18.25 300.00
5 82.0 18.52 300.00
5 82.1 18.80 300.00
5 82.2 19.07 300.00
5 82.2 19.35 300.00
5 82.3 19.62 300.00
5 82.4 19.90 300.00
5 82.4 20.17 300.00
5 82.5 20.45 300.00
5 82.6 20.72 300.00
5 82.6 21.00 300.00
5 82.7 21.27 300.00
5 82.8 21.55 300.00
5 82.8 21.82 300.00
5 82.9 22.10 300.00
5 83.0 22.37 300.00
5 83.0 22.65 300.00
5 83.1 22.92 300.00
5 83.2 23.20 300.00
5 83.2 23.47 300.00
5 83.3 23.75 300.00
5 83.4 24.02 300.00
5 83.4 24.30 300.00
5 83.5 24.57 300.00
5 83.6 24.85 300.00
5 83.6 25.12 300.00
5 83.7 25.40 300.00
5 83.8 25.67 300.00
5 83.8 25.95 300.00
5 83.9 26.22 300.00
5 84.0 26.50 300.00
5 84.0 26.77 300.00
5 84.1 27.05 300.00
5 84.2 27.32 300.00
5 84.2 27.60 300.00
5 84.3 27.87 300.00
5 84.4 28.15 300.00
5 84.4 28.42 300.00
5 84.5 28.70 300.00
5 84.6 28.97 300.00
5 84.6 29.25 300.00
5 84.7 29.52 300.00
5 84.8 29.80 300.00
5 84.8 30.07 300.00
5 84.9 30.35 300.00
5 85.0 30.62 300.00
5 85.0 30.90 300.00
5 85.1 31.17 300.00
5 85.1 31.45 300.00
5 85.2 31.72 300.00
5 85.3 32.00 300.00
5 85.3 32.27 300.00
5 85.4 32.55 300.00
5 85.5 32.82 300.00
5 85.5 33.10 300.00
5 85.6 33.37 300.00
5 85.7 33.65 300.00
5 85.7 33.92 300.00
5 85.8 34.20 300.00
5 85.9 34.47 300.00
5 85.9 34.75 300.00
5 86.0 35.02 300.00
5 86.1 35.30 300.00
5 86.1 35.57 300.00
5 86.2 35.85 300.00
5 86.3 36.12 300.00
5 86.3 36.40 300.00
5 86.4 36.67 300.00
5 86.5 36.95 300.00
5 86.5 37.22 300.00
5 86.6 37.50 300.00
5 86.7 37.77 300.00
5 86.7 38.05 300.00
5 86.8 38.32 300.00
5 86.9 38.60 300.00
5 86.9 38.87 300.00
5 87.0 39.15 300.00
5 87.1 39.42 300.00
5 87.1 39.70 300.00
5 87.2 39.97 300.00
5 87.3 40.25 300.00
5 87.3 40.52 300.00
5 87.4 40.80 300.00
5 87.5 41.07 300.00
5 87.5 41.35 300.00
5 87.6 41.62 300.00
5 87.7 41.90 300.00
5 87.7 42.17 300.00
5 87.8 42.45 300.00
5 87.9 42.72 300.00
5 87.9 43.00 300.00
5 88.0 43.27 300.00
5 88.1 43.55 300.00
5 88.1 43.82 300.00
5 88.2 44.10 300.00
5 88.3 44.37 300.00
5 88.3 44.65 300.00
5 88.4 44.92 300.00
5 88.4 45.20 300.00
5 88.5 45.47 300.00
5 88.6 45.75 300.00
5 88.6 46.02 300.00
5 88.7 46.30 300.00
5 88.8 46.57 300.00
5 88.8 46.85 300.00
5 88.9 47.12 300.00
5 89.0 47.40 300.00
5 89.0 47.67 300.00
5 89.1 47.95 300.00
5 89.2 48.22 300.00
5 89.2 48.50 300.00
5 89.3 48.77 300.00
5 89.4 49.05 300.00
5 89.4 49.32 300.00
5 89.5 49.60 300.00
5 89.6 49.87 300.00
5 89.6 50.15 300.00
5 89.7 50.42 300.00
5 89.8 50.70 300.00
5 89.8 50.97 300.00
5 89.9 51.25 300.00
5 90.0 51.52 300.00
5 90.0 51.80 300.00
5 90.1 52.07 300.00
5 90.2 52.35 300.00
5 90.2 52.62 300.00
5 90.3 52.90 300.00
5 90.4 53.17 300.00
5 90.4 53.45 300.00
5 90.5 53.72 300.00
5 90.6 54.00 300.00
5 90.6 54.27 300.00
5 90.7 54.55 300.00
5 90.8 54.82 300.00
5 90.8 55.10 300.00
5 90.9 55.37 300.00
5 91.0 55.65 300.00
5 91.0 55.92 300.00
5 91.1 56.20 300.00
5 91.2 56.47 300.00
5 91.2 56.75 300.00
5 91.3 57.02 300.00
5 91.4 57.30 300.00
5 91.4 57.57 300.00
5 91.5 57.85 300.00
5 91.6 58.12 300.00
5 91.6 58.40 300.00
5 91.7 58.67 300.00
5 91.7 58.95 300.00
5 91.8 59.22 300.00
5 91.9 59.50 300.00
5 91.9 59.77 300.00
5 92.0 60.05 300.00
5 92.1 60.32 300.00
5 92.1 60.60 300.00
5 92.2 60.87 300.00
5 92.3 61.15 300.00
5 92.3 61.42 300.00
5 92.4 61.70 300.00
5 92.5 61.97 300.00
5 92.5 62.25 300.00
