#node time(s) x y
41 0.0 450.00 450.00
41 120.000 450.00 450.00
41 120.050 449.95 449.95
41 120.100 449.89 449.91
41 120.150 449.84 449.86
41 120.200 449.79 449.82
41 120.250 449.74 449.77
41 120.300 449.68 449.73
41 120.350 449.63 449.68
41 120.400 449.58 449.64
41 120.450 449.53 449.59
41 120.500 449.47 449.55
41 120.550 449.42 449.50
41 120.600 449.37 449.46
41 120.650 449.32 449.41
41 120.700 449.26 449.37
41 120.750 449.21 449.32
41 120.800 449.16 449.28
41 120.850 449.11 449.23
41 120.900 449.05 449.18
41 120.950 449.00 449.14
41 121.000 448.95 449.09
41 121.050 448.89 449.05
41 121.100 448.84 449.00
41 121.150 448.79 448.96
41 121.200 448.74 448.91
41 121.250 448.68 448.87
41 121.300 448.63 448.82
41 121.350 448.58 448.78
41 121.400 448.53 448.73
41 121.450 448.47 448.69
41 121.500 448.42 448.64
41 121.550 448.37 448.60
41 121.600 448.32 448.55
41 121.650 448.26 448.51
41 121.700 448.21 448.46
41 121.750 448.16 448.41
41 121.800 448.11 448.37
41 121.850 448.05 448.32
41 121.900 448.00 448.28
41 121.950 447.95 448.23
41 122.000 447.89 448.19
41 122.050 447.84 448.14
41 122.100 447.79 448.10
41 122.150 447.74 448.05
41 122.200 447.68 448.01
41 122.250 447.63 447.96
41 122.300 447.58 447.92
41 122.350 447.53 447.87
41 122.400 447.47 447.83
41 122.450 447.42 447.78
41 122.500 447.37 447.74
41 122.550 447.32 447.69
41 122.600 447.26 447.64
41 122.650 447.21 447.60
41 122.700 447.16 447.55
41 122.750 447.10 447.51
41 122.800 447.05 447.46
41 122.850 447.00 447.42
41 122.900 446.95 447.37
41 122.950 446.89 447.33
41 123.000 446.84 447.28
41 123.050 446.79 447.24
41 123.100 446.74 447.19
41 123.150 446.68 447.15
41 123.200 446.63 447.10
41 123.250 446.58 447.06
41 123.300 446.53 447.01
41 123.350 446.47 446.97
41 123.400 446.42 446.92
41 123.450 446.37 446.87
41 123.500 446.32 446.83
41 123.550 446.26 446.78
41 123.600 446.21 446.74
41 123.650 446.16 446.69
41 123.700 446.10 446.65
41 123.750 446.05 446.60
41 123.800 446.00 446.56
41 123.850 445.95 446.51
41 123.900 445.89 446.47
41 123.950 445.84 446.42
41 124.000 445.79 446.38
41 124.050 445.74 446.33
41 124.100 445.68 446.29
41 124.150 445.63 446.24
41 124.200 445.58 446.19
41 124.250 445.53 446.15
41 124.300 445.47 446.10
41 124.350 445.42 446.06
41 124.400 445.37 446.01
41 124.450 445.32 445.97
41 124.500 445.26 445.92
41 124.550 445.21 445.88
41 124.600 445.16 445.83
41 124.650 445.10 445.79
41 124.700 445.05 445.74
41 124.750 445.00 445.70
41 124.800 444.95 445.65
41 124.850 444.89 445.61
41 124.900 444.84 445.56
41 124.950 444.79 445.52
41 125.000 444.74 445.47
41 125.050 444.68 445.42
41 125.100 444.63 445.38
41 125.150 444.58 445.33
41 125.200 444.53 445.29
41 125.250 444.47 445.24
41 125.300 444.42 445.20
41 125.350 444.37 445.15
41 125.400 444.32 445.11
41 125.450 444.26 445.06
41 125.500 444.21 445.02
41 125.550 444.16 444.97
41 125.600 444.10 444.93
41 125.650 444.05 444.88
41 125.700 444.00 444.84
41 125.750 443.95 444.79
41 125.800 443.89 444.75
41 125.850 443.84 444.70
41 125.900 443.79 444.65
41 125.950 443.74 444.61
41 126.000 443.68 444.56
41 126.050 443.63 444.52
41 126.100 443.58 444.47
41 126.150 443.53 444.43
41 126.200 443.47 444.38
41 126.250 443.42 444.34
41 126.300 443.37 444.29
41 126.350 443.32 444.25
41 126.400 443.26 444.20
41 126.450 443.21 444.16
41 126.500 443.16 444.11
41 126.550 443.10 444.07
41 126.600 443.05 444.02
41 126.650 443.00 443.98
41 126.700 442.95 443.93
41 126.750 442.89 443.88
41 126.800 442.84 443.84
41 126.850 442.79 443.79
41 126.900 442.74 443.75
41 126.950 442.68 443.70
41 127.000 442.63 443.66
41 127.050 442.58 443.61
41 127.100 442.53 443.57
41 127.150 442.47 443.52
41 127.200 442.42 443.48
41 127.250 442.37 443.43
41 127.300 442.32 443.39
41 127.350 442.26 443.34
41 127.400 442.21 443.30
41 127.450 442.16 443.25
41 127.500 442.10 443.21
41 127.550 442.05 443.16
41 127.600 442.00 443.11
41 127.650 441.95 443.07
41 127.700 441.89 443.02
41 127.750 441.84 442.98
41 127.800 441.79 442.93
41 127.850 441.74 442.89
41 127.900 441.68 442.84
41 127.950 441.63 442.80
41 128.000 441.58 442.75
41 128.050 441.53 442.71
41 128.100 441.47 442.66
41 128.150 441.42 442.62
41 128.200 441.37 442.57
41 128.250 441.31 442.53
41 128.300 441.26 442.48
41 128.350 441.21 442.44
41 128.400 441.16 442.39
41 128.450 441.10 442.34
41 128.500 441.05 442.30
41 128.550 441.00 442.25
41 128.600 440.95 442.21
41 128.650 440.89 442.16
41 128.700 440.84 442.12
41 128.750 440.79 442.07
41 128.800 440.74 442.03
41 128.850 440.68 441.98
41 128.900 440.63 441.94
41 128.950 440.58 441.89
41 129.000 440.53 441.85
41 129.050 440.47 441.80
41 129.100 440.42 441.76
41 129.150 440.37 441.71
41 129.200 440.31 441.67
41 129.250 440.26 441.62
41 129.300 440.21 441.57
41 129.350 440.16 441.53
41 129.400 440.10 441.48
41 129.450 440.05 441.44
41 129.500 440.00 441.39
41 129.550 439.95 441.35
41 129.600 439.89 441.30
41 129.650 439.84 441.26
41 129.700 439.79 441.21
41 129.750 439.74 441.17
41 129.800 439.68 441.12
41 129.850 439.63 441.08
41 129.900 439.58 441.03
41 129.950 439.53 440.99
41 130.000 439.47 440.94
41 130.050 439.42 440.90
41 130.100 439.37 440.85
41 130.150 439.31 440.80
41 130.200 439.26 440.76
41 130.250 439.21 440.71
41 130.300 439.16 440.67
41 130.350 439.10 440.62
41 130.400 439.05 440.58
41 130.450 439.00 440.53
41 130.500 438.95 440.49
41 130.550 438.89 440.44
41 130.600 438.84 440.40
41 130.650 438.79 440.35
41 130.700 438.74 440.31
41 130.750 438.68 440.26
41 130.800 438.63 440.22
41 130.850 438.58 440.17
41 130.900 438.53 440.12
41 130.950 438.47 440.08
41 131.000 438.42 440.03
41 131.050 438.37 439.99
41 131.100 438.31 439.94
41 131.150 438.26 439.90
41 131.200 438.21 439.85
41 131.250 438.16 439.81
41 131.300 438.10 439.76
41 131.350 438.05 439.72
41 131.400 438.00 439.67
41 131.450 437.95 439.63
41 131.500 437.89 439.58
41 131.550 437.84 439.54
41 131.600 437.79 439.49
41 131.650 437.74 439.45
41 131.700 437.68 439.40
41 131.750 437.63 439.35
41 131.800 437.58 439.31
41 131.850 437.53 439.26
41 131.900 437.47 439.22
41 131.950 437.42 439.17
41 132.000 437.37 439.13
41 132.050 437.31 439.08
41 132.100 437.26 439.04
41 132.150 437.21 438.99
41 132.200 437.16 438.95
41 132.250 437.10 438.90
41 132.300 437.05 438.86
41 132.350 437.00 438.81
41 132.400 436.95 438.77
41 132.450 436.89 438.72
41 132.500 436.84 438.68
41 132.550 436.79 438.63
41 132.600 436.74 438.58
41 132.650 436.68 438.54
41 132.700 436.63 438.49
41 132.750 436.58 438.45
41 132.800 436.53 438.40
41 132.850 436.47 438.36
41 132.900 436.42 438.31
41 132.950 436.37 438.27
41 133.000 436.31 438.22
41 133.050 436.26 438.18
41 133.100 436.21 438.13
41 133.150 436.16 438.09
41 133.200 436.10 438.04
41 133.250 436.05 438.00
41 133.300 436.00 437.95
41 133.350 435.95 437.91
41 133.400 435.89 437.86
41 133.450 435.84 437.81
41 133.500 435.79 437.77
41 133.550 435.74 437.72
41 133.600 435.68 437.68
41 133.650 435.63 437.63
