#node time(s) x y
1 0.0 0.0 0.0
0 0.0 0.00 200.00
0 60.1 0.28 200.00
0 60.2 0.55 200.00
0 60.3 0.83 200.00
0 60.4 1.10 200.00
0 60.5 1.38 200.00
0 60.6 1.65 200.00
0 60.7 1.92 200.00
0 60.8 2.20 200.00
0 60.9 2.47 200.00
0 61.0 2.75 200.00
0 61.1 3.02 200.00
0 61.2 3.30 200.00
0 61.3 3.57 200.00
0 61.4 3.85 200.00
0 61.5 4.12 200.00
0 61.6 4.40 200.00
0 61.7 4.67 200.00
0 61.8 4.95 200.00
0 61.9 5.23 200.00
0 62.0 5.50 200.00
0 62.1 5.78 200.00
0 62.2 6.05 200.00
0 62.3 6.33 200.00
0 62.4 6.60 200.00
0 62.5 6.88 200.00
0 62.6 7.15 200.00
0 62.7 7.43 200.00
0 62.8 7.70 200.00
0 62.9 7.98 200.00
0 63.0 8.25 200.00
0 63.1 8.53 200.00
0 63.2 8.80 200.00
0 63.3 9.08 200.00
0 63.4 9.35 200.00
0 63.5 9.63 200.00
0 63.6 9.90 200.00
0 63.7 10.18 200.00
0 63.8 10.45 200.00
0 63.9 10.73 200.00
0 64.0 11.00 200.00
0 64.1 11.28 200.00
0 64.2 11.55 200.00
0 64.3 11.83 200.00
0 64.4 12.10 200.00
0 64.5 12.38 200.00
0 64.6 12.65 200.00
0 64.7 12.93 200.00
0 64.8 13.20 200.00
0 64.9 13.48 200.00
0 65.0 13.75 200.00
0 65.1 14.03 200.00
0 65.2 14.30 200.00
0 65.3 14.58 200.00
0 65.4 14.85 200.00
0 65.5 15.13 200.00
0 65.6 15.40 200.00
0 65.7 15.68 200.00
0 65.8 15.95 200.00
0 65.9 16.23 200.00
0 66.0 16.50 200.00
0 66.1 16.78 200.00
0 66.2 17.05 200.00
0 66.3 17.33 200.00
0 66.4 17.60 200.00
0 66.5 17.88 200.00
0 66.6 18.15 200.00
0 66.7 18.43 200.00
0 66.8 18.70 200.00
0 66.9 18.97 200.00
0 67.0 19.25 200.00
0 67.1 19.52 200.00
0 67.2 19.80 200.00
0 67.3 20.07 200.00
0 67.4 20.35 200.00
0 67.5 20.62 200.00
0 67.6 20.90 200.00
0 67.7 21.17 200.00
0 67.8 21.45 200.00
0 67.9 21.72 200.00
0 68.0 22.00 200.00
0 68.1 22.27 200.00
0 68.2 22.55 200.00
0 68.3 22.82 200.00
0 68.4 23.10 200.00
0 68.5 23.37 200.00
0 68.6 23.65 200.00
0 68.7 23.92 200.00
0 68.8 24.20 200.00
0 68.9 24.47 200.00
0 69.0 24.75 200.00
0 69.1 25.02 200.00
0 69.2 25.30 200.00
0 69.3 25.57 200.00
0 69.4 25.85 200.00
0 69.5 26.12 200.00
0 69.6 26.40 200.00
0 69.7 26.67 200.00
0 69.8 26.95 200.00
0 69.9 27.22 200.00
0 70.0 27.50 200.00
0 70.1 27.77 200.00
0 70.2 28.05 200.00
0 70.3 28.32 200.00
0 70.4 28.60 200.00
0 70.5 28.87 200.00
0 70.6 29.15 200.00
0 70.7 29.42 200.00
0 70.8 29.70 200.00
0 70.9 29.97 200.00
0 71.0 30.25 200.00
0 71.1 30.52 200.00
0 71.2 30.80 200.00
0 71.3 31.07 200.00
0 71.4 31.35 200.00
0 71.5 31.62 200.00
0 71.6 31.90 200.00
0 71.7 32.17 200.00
0 71.8 32.45 200.00
0 71.9 32.72 200.00
0 72.0 33.00 200.00
0 72.1 33.27 200.00
0 72.2 33.55 200.00
0 72.3 33.82 200.00
0 72.4 34.10 200.00
0 72.5 34.37 200.00
0 72.6 34.65 200.00
0 72.7 34.92 200.00
0 72.8 35.20 200.00
0 72.9 35.47 200.00
0 73.0 35.75 200.00
0 73.1 36.02 200.00
0 73.2 36.30 200.00
0 73.3 36.57 200.00
0 73.4 36.85 200.00
0 73.5 37.12 200.00
0 73.6 37.40 200.00
0 73.7 37.67 200.00
0 73.8 37.95 200.00
0 73.9 38.22 200.00
0 74.0 38.50 200.00
0 74.1 38.77 200.00
0 74.2 39.05 200.00
0 74.3 39.32 200.00
0 74.4 39.60 200.00
0 74.5 39.87 200.00
0 74.6 40.15 200.00
0 74.7 40.42 200.00
0 74.8 40.70 200.00
0 74.9 40.97 200.00
0 75.0 41.25 200.00
0 75.1 41.52 200.00
0 75.2 41.80 200.00
0 75.3 42.07 200.00
0 75.4 42.35 200.00
0 75.5 42.62 200.00
0 75.6 42.90 200.00
0 75.7 43.17 200.00
0 75.8 43.45 200.00
0 75.9 43.72 200.00
0 76.0 44.00 200.00
0 76.1 44.27 200.00
0 76.2 44.55 200.00
0 76.3 44.82 200.00
0 76.4 45.10 200.00
0 76.5 45.37 200.00
0 76.6 45.65 200.00
0 76.7 45.92 200.00
0 76.8 46.20 200.00
0 76.9 46.47 200.00
0 77.0 46.75 200.00
0 77.1 47.02 200.00
0 77.2 47.30 200.00
0 77.3 47.57 200.00
0 77.4 47.85 200.00
0 77.5 48.12 200.00
0 77.6 48.40 200.00
0 77.7 48.67 200.00
0 77.8 48.95 200.00
0 77.9 49.22 200.00
0 78.0 49.50 200.00
0 78.1 49.77 200.00
0 78.2 50.05 200.00
0 78.3 50.32 200.00
0 78.4 50.60 200.00
0 78.5 50.87 200.00
0 78.6 51.15 200.00
0 78.7 51.42 200.00
0 78.8 51.70 200.00
0 78.9 51.97 200.00
0 79.0 52.25 200.00
0 79.1 52.52 200.00
0 79.2 52.80 200.00
0 79.3 53.07 200.00
0 79.4 53.35 200.00
0 79.5 53.62 200.00
0 79.6 53.90 200.00
0 79.7 54.17 200.00
0 79.8 54.45 200.00
0 79.9 54.72 200.00
0 80.0 55.00 200.00
0 80.1 55.27 200.00
0 80.2 55.55 200.00
0 80.3 55.82 200.00
0 80.4 56.10 200.00
0 80.5 56.37 200.00
0 80.6 56.65 200.00
0 80.7 56.92 200.00
0 80.8 57.20 200.00
0 80.9 57.47 200.00
0 81.0 57.75 200.00
0 81.1 58.02 200.00
0 81.2 58.30 200.00
0 81.3 58.57 200.00
0 81.4 58.85 200.00
