#node time(s) x y
1 0.0 0.0 0.0
0 0.0 0.00 200.00
0 60.0 0.28 200.00
0 60.1 0.55 200.00
0 60.1 0.83 200.00
0 60.2 1.10 200.00
0 60.2 1.38 200.00
0 60.3 1.65 200.00
0 60.3 1.92 200.00
0 60.4 2.20 200.00
0 60.4 2.47 200.00
0 60.5 2.75 200.00
0 60.5 3.02 200.00
0 60.6 3.30 200.00
0 60.6 3.57 200.00
0 60.7 3.85 200.00
0 60.7 4.12 200.00
0 60.8 4.40 200.00
0 60.8 4.67 200.00
0 60.9 4.95 200.00
0 60.9 5.23 200.00
0 61.0 5.50 200.00
0 61.0 5.78 200.00
0 61.1 6.05 200.00
0 61.1 6.33 200.00
0 61.2 6.60 200.00
0 61.2 6.88 200.00
0 61.3 7.15 200.00
0 61.3 7.43 200.00
0 61.4 7.70 200.00
0 61.4 7.98 200.00
0 61.5 8.25 200.00
0 61.5 8.53 200.00
0 61.6 8.80 200.00
0 61.6 9.08 200.00
0 61.7 9.35 200.00
0 61.7 9.63 200.00
0 61.8 9.90 200.00
0 61.8 10.18 200.00
0 61.9 10.45 200.00
0 61.9 10.73 200.00
0 62.0 11.00 200.00
0 62.0 11.28 200.00
0 62.1 11.55 200.00
0 62.1 11.83 200.00
0 62.2 12.10 200.00
0 62.2 12.38 200.00
0 62.3 12.65 200.00
0 62.3 12.93 200.00
0 62.4 13.20 200.00
0 62.4 13.48 200.00
0 62.5 13.75 200.00
0 62.5 14.03 200.00
0 62.6 14.30 200.00
0 62.6 14.58 200.00
0 62.7 14.85 200.00
0 62.7 15.13 200.00
0 62.8 15.40 200.00
0 62.8 15.68 200.00
0 62.9 15.95 200.00
0 62.9 16.23 200.00
0 63.0 16.50 200.00
0 63.0 16.78 200.00
0 63.1 17.05 200.00
0 63.1 17.33 200.00
0 63.2 17.60 200.00
0 63.2 17.88 200.00
0 63.3 18.15 200.00
0 63.3 18.43 200.00
0 63.4 18.70 200.00
0 63.4 18.97 200.00
0 63.5 19.25 200.00
0 63.5 19.52 200.00
0 63.6 19.80 200.00
0 63.6 20.07 200.00
0 63.7 20.35 200.00
0 63.7 20.62 200.00
0 63.8 20.90 200.00
0 63.8 21.17 200.00
0 63.9 21.45 200.00
0 63.9 21.72 200.00
0 64.0 22.00 200.00
0 64.0 22.27 200.00
0 64.1 22.55 200.00
0 64.1 22.82 200.00
0 64.2 23.10 200.00
0 64.2 23.37 200.00
0 64.3 23.65 200.00
0 64.3 23.92 200.00
0 64.4 24.20 200.00
0 64.4 24.47 200.00
0 64.5 24.75 200.00
0 64.5 25.02 200.00
0 64.6 25.30 200.00
0 64.6 25.57 200.00
0 64.7 25.85 200.00
0 64.7 26.12 200.00
0 64.8 26.40 200.00
0 64.8 26.67 200.00
0 64.9 26.95 200.00
0 64.9 27.22 200.00
0 65.0 27.50 200.00
0 65.0 27.77 200.00
0 65.1 28.05 200.00
0 65.1 28.32 200.00
0 65.2 28.60 200.00
0 65.2 28.87 200.00
0 65.3 29.15 200.00
0 65.3 29.42 200.00
0 65.4 29.70 200.00
0 65.4 29.97 200.00
0 65.5 30.25 200.00
0 65.5 30.52 200.00
0 65.6 30.80 200.00
0 65.6 31.07 200.00
0 65.7 31.35 200.00
0 65.7 31.62 200.00
0 65.8 31.90 200.00
0 65.8 32.17 200.00
0 65.9 32.45 200.00
0 65.9 32.72 200.00
0 66.0 33.00 200.00
0 66.0 33.27 200.00
0 66.1 33.55 200.00
0 66.1 33.82 200.00
0 66.2 34.10 200.00
0 66.2 34.37 200.00
0 66.3 34.65 200.00
0 66.3 34.92 200.00
0 66.4 35.20 200.00
0 66.4 35.47 200.00
0 66.5 35.75 200.00
0 66.5 36.02 200.00
0 66.6 36.30 200.00
0 66.6 36.57 200.00
0 66.7 36.85 200.00
0 66.7 37.12 200.00
0 66.8 37.40 200.00
0 66.8 37.67 200.00
0 66.9 37.95 200.00
0 66.9 38.22 200.00
0 67.0 38.50 200.00
0 67.0 38.77 200.00
0 67.1 39.05 200.00
0 67.1 39.32 200.00
0 67.2 39.60 200.00
0 67.2 39.87 200.00
0 67.3 40.15 200.00
0 67.3 40.42 200.00
0 67.4 40.70 200.00
0 67.4 40.97 200.00
0 67.5 41.25 200.00
0 67.5 41.52 200.00
0 67.6 41.80 200.00
0 67.6 42.07 200.00
0 67.7 42.35 200.00
0 67.7 42.62 200.00
0 67.8 42.90 200.00
0 67.8 43.17 200.00
0 67.9 43.45 200.00
0 67.9 43.72 200.00
0 68.0 44.00 200.00
0 68.0 44.27 200.00
0 68.1 44.55 200.00
0 68.1 44.82 200.00
0 68.2 45.10 200.00
0 68.2 45.37 200.00
0 68.3 45.65 200.00
0 68.3 45.92 200.00
0 68.4 46.20 200.00
0 68.4 46.47 200.00
0 68.5 46.75 200.00
0 68.5 47.02 200.00
0 68.6 47.30 200.00
0 68.6 47.57 200.00
0 68.7 47.85 200.00
0 68.7 48.12 200.00
0 68.8 48.40 200.00
0 68.8 48.67 200.00
0 68.9 48.95 200.00
0 68.9 49.22 200.00
0 69.0 49.50 200.00
0 69.0 49.77 200.00
0 69.1 50.05 200.00
0 69.1 50.32 200.00
0 69.2 50.60 200.00
0 69.2 50.87 200.00
0 69.3 51.15 200.00
0 69.3 51.42 200.00
0 69.4 51.70 200.00
0 69.4 51.97 200.00
0 69.5 52.25 200.00
0 69.5 52.52 200.00
0 69.6 52.80 200.00
0 69.6 53.07 200.00
0 69.7 53.35 200.00
0 69.7 53.62 200.00
0 69.8 53.90 200.00
0 69.8 54.17 200.00
0 69.9 54.45 200.00
0 69.9 54.72 200.00
0 70.0 55.00 200.00
0 70.0 55.27 200.00
0 70.1 55.55 200.00
0 70.1 55.82 200.00
0 70.2 56.10 200.00
0 70.2 56.37 200.00
0 70.3 56.65 200.00
0 70.3 56.92 200.00
0 70.4 57.20 200.00
0 70.4 57.47 200.00
0 70.5 57.75 200.00
0 70.5 58.02 200.00
0 70.6 58.30 200.00
0 70.6 58.57 200.00
0 70.7 58.85 200.00
