#node time(s) x y
1 0.0 0.0 0.0
0 0.0 0.00 300.00
0 60.0 0.28 300.00
0 60.1 0.55 300.00
0 60.1 0.83 300.00
0 60.2 1.10 300.00
0 60.2 1.38 300.00
0 60.3 1.65 300.00
0 60.3 1.92 300.00
0 60.4 2.20 300.00
0 60.4 2.47 300.00
0 60.5 2.75 300.00
0 60.5 3.02 300.00
0 60.6 3.30 300.00
0 60.6 3.57 300.00
0 60.7 3.85 300.00
0 60.7 4.12 300.00
0 60.8 4.40 300.00
0 60.8 4.67 300.00
0 60.9 4.95 300.00
0 60.9 5.23 300.00
0 61.0 5.50 300.00
0 61.0 5.78 300.00
0 61.1 6.05 300.00
0 61.1 6.33 300.00
0 61.2 6.60 300.00
0 61.2 6.88 300.00
0 61.3 7.15 300.00
0 61.3 7.43 300.00
0 61.4 7.70 300.00
0 61.4 7.98 300.00
0 61.5 8.25 300.00
0 61.5 8.53 300.00
0 61.6 8.80 300.00
0 61.6 9.08 300.00
0 61.7 9.35 300.00
0 61.7 9.63 300.00
0 61.8 9.90 300.00
0 61.8 10.18 300.00
0 61.9 10.45 300.00
0 61.9 10.73 300.00
0 62.0 11.00 300.00
0 62.0 11.28 300.00
0 62.1 11.55 300.00
0 62.1 11.83 300.00
0 62.2 12.10 300.00
0 62.2 12.38 300.00
0 62.3 12.65 300.00
0 62.3 12.93 300.00
0 62.4 13.20 300.00
0 62.4 13.48 300.00
0 62.5 13.75 300.00
0 62.5 14.03 300.00
0 62.6 14.30 300.00
0 62.6 14.58 300.00
0 62.7 14.85 300.00
0 62.7 15.13 300.00
0 62.8 15.40 300.00
0 62.8 15.68 300.00
0 62.9 15.95 300.00
0 62.9 16.23 300.00
0 63.0 16.50 300.00
0 63.0 16.78 300.00
0 63.1 17.05 300.00
0 63.1 17.33 300.00
0 63.2 17.60 300.00
0 63.2 17.88 300.00
0 63.3 18.15 300.00
0 63.3 18.43 300.00
0 63.4 18.70 300.00
0 63.4 18.97 300.00
0 63.5 19.25 300.00
0 63.5 19.52 300.00
0 63.6 19.80 300.00
0 63.6 20.07 300.00
0 63.7 20.35 300.00
0 63.7 20.62 300.00
0 63.8 20.90 300.00
0 63.8 21.17 300.00
0 63.9 21.45 300.00
0 63.9 21.72 300.00
0 64.0 22.00 300.00
0 64.0 22.27 300.00
0 64.1 22.55 300.00
0 64.1 22.82 300.00
0 64.2 23.10 300.00
0 64.2 23.37 300.00
0 64.3 23.65 300.00
0 64.3 23.92 300.00
0 64.4 24.20 300.00
0 64.4 24.47 300.00
0 64.5 24.75 300.00
0 64.5 25.02 300.00
0 64.6 25.30 300.00
0 64.6 25.57 300.00
0 64.7 25.85 300.00
0 64.7 26.12 300.00
0 64.8 26.40 300.00
0 64.8 26.67 300.00
0 64.9 26.95 300.00
0 64.9 27.22 300.00
0 65.0 27.50 300.00
0 65.0 27.77 300.00
0 65.1 28.05 300.00
0 65.1 28.32 300.00
0 65.2 28.60 300.00
0 65.2 28.87 300.00
0 65.3 29.15 300.00
0 65.3 29.42 300.00
0 65.4 29.70 300.00
0 65.4 29.97 300.00
0 65.5 30.25 300.00
0 65.5 30.52 300.00
0 65.6 30.80 300.00
0 65.6 31.07 300.00
0 65.7 31.35 300.00
0 65.7 31.62 300.00
0 65.8 31.90 300.00
0 65.8 32.17 300.00
0 65.9 32.45 300.00
0 65.9 32.72 300.00
0 66.0 33.00 300.00
0 66.0 33.27 300.00
0 66.1 33.55 300.00
0 66.1 33.82 300.00
0 66.2 34.10 300.00
0 66.2 34.37 300.00
0 66.3 34.65 300.00
0 66.3 34.92 300.00
0 66.4 35.20 300.00
0 66.4 35.47 300.00
0 66.5 35.75 300.00
0 66.5 36.02 300.00
0 66.6 36.30 300.00
0 66.6 36.57 300.00
0 66.7 36.85 300.00
0 66.7 37.12 300.00
0 66.8 37.40 300.00
0 66.8 37.67 300.00
0 66.9 37.95 300.00
0 66.9 38.22 300.00
0 67.0 38.50 300.00
0 67.0 38.77 300.00
0 67.1 39.05 300.00
0 67.1 39.32 300.00
0 67.2 39.60 300.00
0 67.2 39.87 300.00
0 67.3 40.15 300.00
0 67.3 40.42 300.00
0 67.4 40.70 300.00
0 67.4 40.97 300.00
0 67.5 41.25 300.00
0 67.5 41.52 300.00
0 67.6 41.80 300.00
0 67.6 42.07 300.00
0 67.7 42.35 300.00
0 67.7 42.62 300.00
0 67.8 42.90 300.00
0 67.8 43.17 300.00
