#node time(s) x y
41 0.0 450.00 450.00
41 120.000 450.00 450.00
41 120.050 449.95 449.87
41 120.100 449.90 449.74
41 120.150 449.84 449.61
41 120.200 449.79 449.48
41 120.250 449.74 449.36
41 120.300 449.69 449.23
41 120.350 449.64 449.10
41 120.400 449.59 448.97
41 120.450 449.53 448.84
41 120.500 449.48 448.71
41 120.550 449.43 448.58
41 120.600 449.38 448.45
41 120.650 449.33 448.32
41 120.700 449.27 448.20
41 120.750 449.22 448.07
41 120.800 449.17 447.94
41 120.850 449.12 447.81
41 120.900 449.07 447.68
41 120.950 449.02 447.55
41 121.000 448.96 447.42
41 121.050 448.91 447.29
41 121.100 448.86 447.16
41 121.150 448.81 447.04
41 121.200 448.76 446.91
41 121.250 448.71 446.78
41 121.300 448.65 446.65
41 121.350 448.60 446.52
41 121.400 448.55 446.39
41 121.450 448.50 446.26
41 121.500 448.45 446.13
41 121.550 448.39 446.01
41 121.600 448.34 445.88
41 121.650 448.29 445.75
41 121.700 448.24 445.62
41 121.750 448.19 445.49
41 121.800 448.14 445.36
41 121.850 448.08 445.23
41 121.900 448.03 445.10
41 121.950 447.98 444.97
41 122.000 447.93 444.85
41 122.050 447.88 444.72
41 122.100 447.82 444.59
41 122.150 447.77 444.46
41 122.200 447.72 444.33
41 122.250 447.67 444.20
41 122.300 447.62 444.07
41 122.350 447.57 443.94
41 122.400 447.51 443.81
41 122.450 447.46 443.69
41 122.500 447.41 443.56
41 122.550 447.36 443.43
41 122.600 447.31 443.30
41 122.650 447.25 443.17
41 122.700 447.20 443.04
41 122.750 447.15 442.91
41 122.800 447.10 442.78
41 122.850 447.05 442.65
41 122.900 447.00 442.53
41 122.950 446.94 442.40
41 123.000 446.89 442.27
41 123.050 446.84 442.14
41 123.100 446.79 442.01
41 123.150 446.74 441.88
41 123.200 446.68 441.75
41 123.250 446.63 441.62
41 123.300 446.58 441.49
41 123.350 446.53 441.37
41 123.400 446.48 441.24
41 123.450 446.43 441.11
41 123.500 446.37 440.98
41 123.550 446.32 440.85
41 123.600 446.27 440.72
41 123.650 446.22 440.59
41 123.700 446.17 440.46
41 123.750 446.12 440.33
41 123.800 446.06 440.21
41 123.850 446.01 440.08
41 123.900 445.96 439.95
41 123.950 445.91 439.82
41 124.000 445.86 439.69
41 124.050 445.80 439.56
41 124.100 445.75 439.43
41 124.150 445.70 439.30
41 124.200 445.65 439.18
41 124.250 445.60 439.05
41 124.300 445.55 438.92
41 124.350 445.49 438.79
41 124.400 445.44 438.66
41 124.450 445.39 438.53
41 124.500 445.34 438.40
41 124.550 445.29 438.27
41 124.600 445.23 438.14
41 124.650 445.18 438.02
41 124.700 445.13 437.89
41 124.750 445.08 437.76
41 124.800 445.03 437.63
41 124.850 444.98 437.50
41 124.900 444.92 437.37
41 124.950 444.87 437.24
41 125.000 444.82 437.11
41 125.050 444.77 436.98
41 125.100 444.72 436.86
41 125.150 444.66 436.73
41 125.200 444.61 436.60
41 125.250 444.56 436.47
41 125.300 444.51 436.34
41 125.350 444.46 436.21
41 125.400 444.41 436.08
41 125.450 444.35 435.95
41 125.500 444.30 435.82
41 125.550 444.25 435.70
41 125.600 444.20 435.57
41 125.650 444.15 435.44
41 125.700 444.09 435.31
41 125.750 444.04 435.18
41 125.800 443.99 435.05
41 125.850 443.94 434.92
41 125.900 443.89 434.79
41 125.950 443.84 434.66
41 126.000 443.78 434.54
41 126.050 443.73 434.41
41 126.100 443.68 434.28
41 126.150 443.63 434.15
41 126.200 443.58 434.02
41 126.250 443.53 433.89
41 126.300 443.47 433.76
41 126.350 443.42 433.63
41 126.400 443.37 433.50
41 126.450 443.32 433.38
41 126.500 443.27 433.25
41 126.550 443.21 433.12
41 126.600 443.16 432.99
41 126.650 443.11 432.86
41 126.700 443.06 432.73
41 126.750 443.01 432.60
41 126.800 442.96 432.47
41 126.850 442.90 432.35
41 126.900 442.85 432.22
41 126.950 442.80 432.09
41 127.000 442.75 431.96
41 127.050 442.70 431.83
41 127.100 442.64 431.70
41 127.150 442.59 431.57
41 127.200 442.54 431.44
41 127.250 442.49 431.31
41 127.300 442.44 431.19
41 127.350 442.39 431.06
41 127.400 442.33 430.93
41 127.450 442.28 430.80
41 127.500 442.23 430.67
41 127.550 442.18 430.54
41 127.600 442.13 430.41
41 127.650 442.07 430.28
41 127.700 442.02 430.15
41 127.750 441.97 430.03
41 127.800 441.92 429.90
41 127.850 441.87 429.77
41 127.900 441.82 429.64
41 127.950 441.76 429.51
41 128.000 441.71 429.38
41 128.050 441.66 429.25
41 128.100 441.61 429.12
41 128.150 441.56 428.99
41 128.200 441.50 428.87
41 128.250 441.45 428.74
41 128.300 441.40 428.61
41 128.350 441.35 428.48
41 128.400 441.30 428.35
41 128.450 441.25 428.22
41 128.500 441.19 428.09
41 128.550 441.14 427.96
41 128.600 441.09 427.83
41 128.650 441.04 427.71
41 128.700 440.99 427.58
41 128.750 440.94 427.45
41 128.800 440.88 427.32
41 128.850 440.83 427.19
41 128.900 440.78 427.06
41 128.950 440.73 426.93
41 129.000 440.68 426.80
41 129.050 440.62 426.67
41 129.100 440.57 426.55
41 129.150 440.52 426.42
41 129.200 440.47 426.29
41 129.250 440.42 426.16
41 129.300 440.37 426.03
41 129.350 440.31 425.90
41 129.400 440.26 425.77
41 129.450 440.21 425.64
41 129.500 440.16 425.52
41 129.550 440.11 425.39
41 129.600 440.05 425.26
41 129.650 440.00 425.13
41 129.700 439.95 425.00
41 129.750 439.90 424.87
41 129.800 439.85 424.74
41 129.850 439.80 424.61
41 129.900 439.74 424.48
41 129.950 439.69 424.36
41 130.000 439.64 424.23
41 130.050 439.59 424.10
41 130.100 439.54 423.97
41 130.150 439.48 423.84
41 130.200 439.43 423.71
41 130.250 439.38 423.58
41 130.300 439.33 423.45
41 130.350 439.28 423.32
41 130.400 439.23 423.20
41 130.450 439.17 423.07
41 130.500 439.12 422.94
41 130.550 439.07 422.81
41 130.600 439.02 422.68
41 130.650 438.97 422.55
41 130.700 438.91 422.42
41 130.750 438.86 422.29
41 130.800 438.81 422.16
41 130.850 438.76 422.04
41 130.900 438.71 421.91
41 130.950 438.66 421.78
41 131.000 438.60 421.65
41 131.050 438.55 421.52
41 131.100 438.50 421.39
41 131.150 438.45 421.26
41 131.200 438.40 421.13
41 131.250 438.35 421.00
41 131.300 438.29 420.88
41 131.350 438.24 420.75
41 131.400 438.19 420.62
41 131.450 438.14 420.49
41 131.500 438.09 420.36
41 131.550 438.03 420.23
41 131.600 437.98 420.10
41 131.650 437.93 419.97
41 131.700 437.88 419.84
41 131.750 437.83 419.72
41 131.800 437.78 419.59
41 131.850 437.72 419.46
41 131.900 437.67 419.33
41 131.950 437.62 419.20
41 132.000 437.57 419.07
41 132.050 437.52 418.94
41 132.100 437.46 418.81
41 132.150 437.41 418.69
41 132.200 437.36 418.56
41 132.250 437.31 418.43
41 132.300 437.26 418.30
41 132.350 437.21 418.17
41 132.400 437.15 418.04
41 132.450 437.10 417.91
41 132.500 437.05 417.78
41 132.550 437.00 417.65
41 132.600 436.95 417.53
41 132.650 436.89 417.40
41 132.700 436.84 417.27
41 132.750 436.79 417.14
41 132.800 436.74 417.01
41 132.850 436.69 416.88
41 132.900 436.64 416.75
41 132.950 436.58 416.62
41 133.000 436.53 416.49
41 133.050 436.48 416.37
41 133.100 436.43 416.24
41 133.150 436.38 416.11
41 133.200 436.32 415.98
41 133.250 436.27 415.85
41 133.300 436.22 415.72
41 133.350 436.17 415.59
41 133.400 436.12 415.46
41 133.450 436.07 415.33
41 133.500 436.01 415.21
41 133.550 435.96 415.08
41 133.600 435.91 414.95
41 133.650 435.86 414.82
