#node time(s) x y
41 0.0 450.00 450.00
41 120.000 450.00 450.00
41 120.050 449.89 449.91
41 120.100 449.79 449.82
41 120.150 449.68 449.73
41 120.200 449.58 449.64
41 120.250 449.47 449.55
41 120.300 449.37 449.46
41 120.350 449.26 449.37
41 120.400 449.16 449.28
41 120.450 449.05 449.18
41 120.500 448.95 449.09
41 120.550 448.84 449.00
41 120.600 448.74 448.91
41 120.650 448.63 448.82
41 120.700 448.53 448.73
41 120.750 448.42 448.64
41 120.800 448.32 448.55
41 120.850 448.21 448.46
41 120.900 448.11 448.37
41 120.950 448.00 448.28
41 121.000 447.89 448.19
41 121.050 447.79 448.10
41 121.100 447.68 448.01
41 121.150 447.58 447.92
41 121.200 447.47 447.83
41 121.250 447.37 447.74
41 121.300 447.26 447.64
41 121.350 447.16 447.55
41 121.400 447.05 447.46
41 121.450 446.95 447.37
41 121.500 446.84 447.28
41 121.550 446.74 447.19
41 121.600 446.63 447.10
41 121.650 446.53 447.01
41 121.700 446.42 446.92
41 121.750 446.32 446.83
41 121.800 446.21 446.74
41 121.850 446.10 446.65
41 121.900 446.00 446.56
41 121.950 445.89 446.47
41 122.000 445.79 446.38
41 122.050 445.68 446.29
41 122.100 445.58 446.19
41 122.150 445.47 446.10
41 122.200 445.37 446.01
41 122.250 445.26 445.92
41 122.300 445.16 445.83
41 122.350 445.05 445.74
41 122.400 444.95 445.65
41 122.450 444.84 445.56
41 122.500 444.74 445.47
41 122.550 444.63 445.38
41 122.600 444.53 445.29
41 122.650 444.42 445.20
41 122.700 444.32 445.11
41 122.750 444.21 445.02
41 122.800 444.10 444.93
41 122.850 444.00 444.84
41 122.900 443.89 444.75
41 122.950 443.79 444.65
41 123.000 443.68 444.56
41 123.050 443.58 444.47
41 123.100 443.47 444.38
41 123.150 443.37 444.29
41 123.200 443.26 444.20
41 123.250 443.16 444.11
41 123.300 443.05 444.02
41 123.350 442.95 443.93
41 123.400 442.84 443.84
41 123.450 442.74 443.75
41 123.500 442.63 443.66
41 123.550 442.53 443.57
41 123.600 442.42 443.48
41 123.650 442.32 443.39
41 123.700 442.21 443.30
41 123.750 442.10 443.21
41 123.800 442.00 443.11
41 123.850 441.89 443.02
41 123.900 441.79 442.93
41 123.950 441.68 442.84
41 124.000 441.58 442.75
41 124.050 441.47 442.66
41 124.100 441.37 442.57
41 124.150 441.26 442.48
41 124.200 441.16 442.39
41 124.250 441.05 442.30
41 124.300 440.95 442.21
41 124.350 440.84 442.12
41 124.400 440.74 442.03
41 124.450 440.63 441.94
41 124.500 440.53 441.85
41 124.550 440.42 441.76
41 124.600 440.31 441.67
41 124.650 440.21 441.57
41 124.700 440.10 441.48
41 124.750 440.00 441.39
41 124.800 439.89 441.30
41 124.850 439.79 441.21
41 124.900 439.68 441.12
41 124.950 439.58 441.03
41 125.000 439.47 440.94
41 125.050 439.37 440.85
41 125.100 439.26 440.76
41 125.150 439.16 440.67
41 125.200 439.05 440.58
41 125.250 438.95 440.49
41 125.300 438.84 440.40
41 125.350 438.74 440.31
41 125.400 438.63 440.22
41 125.450 438.53 440.12
41 125.500 438.42 440.03
41 125.550 438.31 439.94
41 125.600 438.21 439.85
41 125.650 438.10 439.76
41 125.700 438.00 439.67
41 125.750 437.89 439.58
41 125.800 437.79 439.49
41 125.850 437.68 439.40
41 125.900 437.58 439.31
41 125.950 437.47 439.22
41 126.000 437.37 439.13
41 126.050 437.26 439.04
41 126.100 437.16 438.95
41 126.150 437.05 438.86
41 126.200 436.95 438.77
41 126.250 436.84 438.68
41 126.300 436.74 438.58
41 126.350 436.63 438.49
41 126.400 436.53 438.40
41 126.450 436.42 438.31
41 126.500 436.31 438.22
41 126.550 436.21 438.13
41 126.600 436.10 438.04
41 126.650 436.00 437.95
41 126.700 435.89 437.86
41 126.750 435.79 437.77
41 126.800 435.68 437.68
41 126.850 435.58 437.59
41 126.900 435.47 437.50
41 126.950 435.37 437.41
41 127.000 435.26 437.32
41 127.050 435.16 437.23
41 127.100 435.05 437.14
41 127.150 434.95 437.04
41 127.200 434.84 436.95
41 127.250 434.74 436.86
41 127.300 434.63 436.77
41 127.350 434.52 436.68
41 127.400 434.42 436.59
41 127.450 434.31 436.50
41 127.500 434.21 436.41
41 127.550 434.10 436.32
41 127.600 434.00 436.23
41 127.650 433.89 436.14
41 127.700 433.79 436.05
41 127.750 433.68 435.96
41 127.800 433.58 435.87
41 127.850 433.47 435.78
41 127.900 433.37 435.69
41 127.950 433.26 435.60
41 128.000 433.16 435.50
41 128.050 433.05 435.41
41 128.100 432.95 435.32
41 128.150 432.84 435.23
41 128.200 432.74 435.14
41 128.250 432.63 435.05
41 128.300 432.52 434.96
41 128.350 432.42 434.87
41 128.400 432.31 434.78
41 128.450 432.21 434.69
41 128.500 432.10 434.60
41 128.550 432.00 434.51
41 128.600 431.89 434.42
41 128.650 431.79 434.33
41 128.700 431.68 434.24
41 128.750 431.58 434.15
41 128.800 431.47 434.05
41 128.850 431.37 433.96
41 128.900 431.26 433.87
41 128.950 431.16 433.78
41 129.000 431.05 433.69
41 129.050 430.95 433.60
41 129.100 430.84 433.51
41 129.150 430.74 433.42
41 129.200 430.63 433.33
41 129.250 430.52 433.24
41 129.300 430.42 433.15
41 129.350 430.31 433.06
41 129.400 430.21 432.97
41 129.450 430.10 432.88
41 129.500 430.00 432.79
41 129.550 429.89 432.70
41 129.600 429.79 432.61
41 129.650 429.68 432.51
41 129.700 429.58 432.42
41 129.750 429.47 432.33
41 129.800 429.37 432.24
41 129.850 429.26 432.15
41 129.900 429.16 432.06
41 129.950 429.05 431.97
41 130.000 428.95 431.88
41 130.050 428.84 431.79
41 130.100 428.73 431.70
41 130.150 428.63 431.61
41 130.200 428.52 431.52
41 130.250 428.42 431.43
41 130.300 428.31 431.34
41 130.350 428.21 431.25
41 130.400 428.10 431.16
41 130.450 428.00 431.07
41 130.500 427.89 430.97
41 130.550 427.79 430.88
41 130.600 427.68 430.79
41 130.650 427.58 430.70
41 130.700 427.47 430.61
41 130.750 427.37 430.52
41 130.800 427.26 430.43
41 130.850 427.16 430.34
41 130.900 427.05 430.25
41 130.950 426.95 430.16
41 131.000 426.84 430.07
41 131.050 426.73 429.98
41 131.100 426.63 429.89
41 131.150 426.52 429.80
41 131.200 426.42 429.71
41 131.250 426.31 429.62
41 131.300 426.21 429.53
41 131.350 426.10 429.43
41 131.400 426.00 429.34
41 131.450 425.89 429.25
41 131.500 425.79 429.16
41 131.550 425.68 429.07
41 131.600 425.58 428.98
41 131.650 425.47 428.89
41 131.700 425.37 428.80
41 131.750 425.26 428.71
41 131.800 425.16 428.62
41 131.850 425.05 428.53
41 131.900 424.95 428.44
41 131.950 424.84 428.35
41 132.000 424.73 428.26
41 132.050 424.63 428.17
41 132.100 424.52 428.08
41 132.150 424.42 427.99
41 132.200 424.31 427.89
41 132.250 424.21 427.80
41 132.300 424.10 427.71
41 132.350 424.00 427.62
41 132.400 423.89 427.53
41 132.450 423.79 427.44
41 132.500 423.68 427.35
41 132.550 423.58 427.26
41 132.600 423.47 427.17
41 132.650 423.37 427.08
41 132.700 423.26 426.99
41 132.750 423.16 426.90
41 132.800 423.05 426.81
41 132.850 422.94 426.72
41 132.900 422.84 426.63
41 132.950 422.73 426.54
41 133.000 422.63 426.44
41 133.050 422.52 426.35
41 133.100 422.42 426.26
41 133.150 422.31 426.17
41 133.200 422.21 426.08
41 133.250 422.10 425.99
41 133.300 422.00 425.90
41 133.350 421.89 425.81
41 133.400 421.79 425.72
41 133.450 421.68 425.63
41 133.500 421.58 425.54
41 133.550 421.47 425.45
41 133.600 421.37 425.36
41 133.650 421.26 425.27
