#node time(s) x y
0 0.0 225.0 225.0
1 0.0 75.0 0.0
2 0.0 150.0 0.0
3 0.0 225.0 0.0
4 0.0 350.0 0.0
5 0.0 0.0 75.0
6 0.0 75.0 75.0
7 0.0 150.0 75.0
8 0.0 225.0 75.0
9 0.0 300.0 75.0
10 0.0 375.0 75.0
11 0.0 450.0 75.0
12 0.0 0.0 150.0
13 0.0 75.0 150.0
14 0.0 150.0 150.0
15 0.0 225.0 150.0
16 0.0 300.0 150.0
17 0.0 375.0 150.0
18 0.0 450.0 150.0
19 0.0 75.0 225.0
20 0.0 150.0 225.0
21 0.0 300.0 225.0
22 0.0 375.0 225.0
23 0.0 0.0 300.0
24 0.0 75.0 300.0
25 0.0 150.0 300.0
26 0.0 225.0 300.0
27 0.0 300.0 300.0
28 0.0 375.0 300.0
29 0.0 450.0 300.0
30 0.0 0.0 375.0
31 0.0 75.0 375.0
32 0.0 150.0 375.0
33 0.0 225.0 375.0
34 0.0 300.0 375.0
35 0.0 375.0 375.0
36 0.0 450.0 375.0
37 0.0 75.0 450.0
38 0.0 150.0 450.0
39 0.0 300.0 450.0
40 0.0 375.0 450.0
41 0.0 450.00 450.00
41 120.000 450.00 449.73
41 120.066 449.99 449.45
41 120.132 449.99 449.18
41 120.198 449.98 448.90
41 120.264 449.98 448.63
41 120.330 449.97 448.35
41 120.396 449.97 448.08
41 120.462 449.96 447.80
41 120.528 449.96 447.53
41 120.594 449.95 447.25
41 120.660 449.95 446.98
41 120.726 449.94 446.70
41 120.792 449.94 446.43
41 120.858 449.93 446.15
41 120.924 449.93 445.88
41 120.990 449.92 445.60
41 121.056 449.92 445.33
41 121.122 449.91 445.05
41 121.188 449.91 444.78
41 121.254 449.90 444.50
41 121.320 449.90 444.23
41 121.386 449.89 443.95
41 121.452 449.89 443.68
41 121.518 449.88 443.40
41 121.584 449.88 443.13
41 121.650 449.87 442.85
41 121.716 449.87 442.58
41 121.782 449.86 442.30
41 121.848 449.86 442.03
41 121.914 449.85 441.75
41 121.980 449.85 441.48
41 122.046 449.84 441.20
41 122.112 449.84 440.93
41 122.178 449.83 440.65
41 122.244 449.83 440.38
41 122.310 449.82 440.10
41 122.376 449.82 439.83
41 122.442 449.81 439.55
41 122.508 449.81 439.28
41 122.574 449.80 439.00
41 122.640 449.80 438.73
41 122.706 449.79 438.45
41 122.772 449.79 438.18
41 122.838 449.78 437.90
41 122.904 449.78 437.63
41 122.970 449.77 437.35
41 123.036 449.77 437.08
41 123.102 449.76 436.80
41 123.168 449.76 436.53
41 123.234 449.75 436.25
41 123.300 449.75 435.98
41 123.366 449.74 435.70
41 123.432 449.74 435.43
41 123.498 449.73 435.15
41 123.564 449.73 434.88
41 123.630 449.72 434.60
41 123.696 449.72 434.33
41 123.762 449.71 434.05
41 123.828 449.71 433.78
41 123.894 449.70 433.50
41 123.960 449.70 433.23
41 124.026 449.69 432.95
41 124.092 449.69 432.68
41 124.158 449.68 432.40
41 124.224 449.68 432.13
41 124.290 449.68 431.85
41 124.356 449.67 431.58
41 124.422 449.67 431.30
41 124.488 449.66 431.03
41 124.554 449.66 430.75
41 124.620 449.65 430.48
41 124.686 449.65 430.20
41 124.752 449.64 429.93
41 124.818 449.64 429.65
41 124.884 449.63 429.38
41 124.950 449.63 429.10
41 125.016 449.62 428.83
41 125.082 449.62 428.55
41 125.148 449.61 428.28
41 125.214 449.61 428.00
41 125.280 449.60 427.73
41 125.346 449.60 427.45
41 125.412 449.59 427.18
41 125.478 449.59 426.90
41 125.544 449.58 426.63
41 125.610 449.58 426.35
41 125.676 449.57 426.08
41 125.742 449.57 425.80
41 125.808 449.56 425.53
41 125.874 449.56 425.25
41 125.940 449.55 424.98
41 126.006 449.55 424.70
41 126.072 449.54 424.43
41 126.138 449.54 424.15
41 126.204 449.53 423.88
41 126.270 449.53 423.60
41 126.336 449.52 423.33
41 126.402 449.52 423.05
41 126.468 449.51 422.78
41 126.534 449.51 422.50
41 126.600 449.50 422.23
41 126.666 449.50 421.95
41 126.732 449.49 421.68
41 126.798 449.49 421.40
41 126.864 449.48 421.13
41 126.930 449.48 420.85
41 126.996 449.47 420.58
41 127.062 449.47 420.30
41 127.128 449.46 420.03
41 127.194 449.46 419.75
41 127.260 449.45 419.48
41 127.326 449.45 419.20
41 127.392 449.44 418.93
41 127.458 449.44 418.66
41 127.524 449.43 418.38
41 127.590 449.43 418.11
41 127.656 449.42 417.83
41 127.722 449.42 417.56
41 127.788 449.41 417.28
41 127.854 449.41 417.01
41 127.920 449.40 416.73
41 127.986 449.40 416.46
41 128.052 449.39 416.18
41 128.118 449.39 415.91
41 128.184 449.38 415.63
41 128.250 449.38 415.36
41 128.316 449.37 415.08
41 128.382 449.37 414.81
41 128.448 449.36 414.53
41 128.514 449.36 414.26
41 128.580 449.35 413.98
41 128.646 449.35 413.71
41 128.712 449.35 413.43
41 128.778 449.34 413.16
41 128.844 449.34 412.88
