#node time(s) x y
0 0.0 210.0 100.0
1 0.0 160.0 170.0
2 0.0 260.0 170.0
3 0.0 140.0 240.0
4 0.0 280.0 240.0
5 0.0 10.00 300.00
5 80.1 10.28 300.00
5 80.2 10.55 300.00
5 80.3 10.83 300.00
5 80.4 11.10 300.00
5 80.5 11.38 300.00
5 80.6 11.65 300.00
5 80.7 11.93 300.00
5 80.8 12.20 300.00
5 80.9 12.48 300.00
5 81.0 12.75 300.00
5 81.1 13.03 300.00
5 81.2 13.30 300.00
5 81.3 13.58 300.00
5 81.4 13.85 300.00
5 81.5 14.13 300.00
5 81.6 14.40 300.00
5 81.7 14.68 300.00
5 81.8 14.95 300.00
5 81.9 15.23 300.00
5 82.0 15.50 300.00
5 82.1 15.78 300.00
5 82.2 16.05 300.00
5 82.3 16.33 300.00
5 82.4 16.60 300.00
5 82.5 16.88 300.00
5 82.6 17.15 300.00
5 82.7 17.43 300.00
5 82.8 17.70 300.00
5 82.9 17.97 300.00
5 83.0 18.25 300.00
5 83.1 18.52 300.00
5 83.2 18.80 300.00
5 83.3 19.07 300.00
5 83.4 19.35 300.00
5 83.5 19.62 300.00
5 83.6 19.90 300.00
5 83.7 20.17 300.00
5 83.8 20.45 300.00
5 83.9 20.72 300.00
5 84.0 21.00 300.00
5 84.1 21.27 300.00
5 84.2 21.55 300.00
5 84.3 21.82 300.00
5 84.4 22.10 300.00
5 84.5 22.37 300.00
5 84.6 22.65 300.00
5 84.7 22.92 300.00
5 84.8 23.20 300.00
5 84.9 23.47 300.00
5 85.0 23.75 300.00
5 85.1 24.02 300.00
5 85.2 24.30 300.00
5 85.3 24.57 300.00
5 85.4 24.85 300.00
5 85.5 25.12 300.00
5 85.6 25.40 300.00
5 85.7 25.67 300.00
5 85.8 25.95 300.00
5 85.9 26.22 300.00
5 86.0 26.50 300.00
5 86.1 26.77 300.00
5 86.2 27.05 300.00
5 86.3 27.32 300.00
5 86.4 27.60 300.00
5 86.5 27.87 300.00
5 86.6 28.15 300.00
5 86.7 28.42 300.00
5 86.8 28.70 300.00
5 86.9 28.97 300.00
5 87.0 29.25 300.00
5 87.1 29.52 300.00
5 87.2 29.80 300.00
5 87.3 30.07 300.00
5 87.4 30.35 300.00
5 87.5 30.62 300.00
5 87.6 30.90 300.00
5 87.7 31.17 300.00
5 87.8 31.45 300.00
5 87.9 31.72 300.00
5 88.0 32.00 300.00
5 88.1 32.27 300.00
5 88.2 32.55 300.00
5 88.3 32.82 300.00
5 88.4 33.10 300.00
5 88.5 33.37 300.00
5 88.6 33.65 300.00
5 88.7 33.92 300.00
5 88.8 34.20 300.00
5 88.9 34.47 300.00
5 89.0 34.75 300.00
5 89.1 35.02 300.00
5 89.2 35.30 300.00
5 89.3 35.57 300.00
5 89.4 35.85 300.00
5 89.5 36.12 300.00
5 89.6 36.40 300.00
5 89.7 36.67 300.00
5 89.8 36.95 300.00
5 89.9 37.22 300.00
5 90.0 37.50 300.00
5 90.1 37.77 300.00
5 90.2 38.05 300.00
5 90.3 38.32 300.00
5 90.4 38.60 300.00
5 90.5 38.87 300.00
5 90.6 39.15 300.00
5 90.7 39.42 300.00
5 90.8 39.70 300.00
5 90.9 39.97 300.00
5 91.0 40.25 300.00
5 91.1 40.52 300.00
5 91.2 40.80 300.00
5 91.3 41.07 300.00
5 91.4 41.35 300.00
5 91.5 41.62 300.00
5 91.6 41.90 300.00
5 91.7 42.17 300.00
5 91.8 42.45 300.00
5 91.9 42.72 300.00
5 92.0 43.00 300.00
5 92.1 43.27 300.00
5 92.2 43.55 300.00
5 92.3 43.82 300.00
5 92.4 44.10 300.00
5 92.5 44.37 300.00
5 92.6 44.65 300.00
5 92.7 44.92 300.00
5 92.8 45.20 300.00
5 92.9 45.47 300.00
5 93.0 45.75 300.00
5 93.1 46.02 300.00
5 93.2 46.30 300.00
5 93.3 46.57 300.00
5 93.4 46.85 300.00
5 93.5 47.12 300.00
5 93.6 47.40 300.00
5 93.7 47.67 300.00
5 93.8 47.95 300.00
5 93.9 48.22 300.00
5 94.0 48.50 300.00
5 94.1 48.77 300.00
5 94.2 49.05 300.00
5 94.3 49.32 300.00
5 94.4 49.60 300.00
5 94.5 49.87 300.00
5 94.6 50.15 300.00
5 94.7 50.42 300.00
5 94.8 50.70 300.00
5 94.9 50.97 300.00
5 95.0 51.25 300.00
5 95.1 51.52 300.00
5 95.2 51.80 300.00
5 95.3 52.07 300.00
5 95.4 52.35 300.00
5 95.5 52.62 300.00
5 95.6 52.90 300.00
5 95.7 53.17 300.00
5 95.8 53.45 300.00
5 95.9 53.72 300.00
5 96.0 54.00 300.00
5 96.1 54.27 300.00
5 96.2 54.55 300.00
5 96.3 54.82 300.00
5 96.4 55.10 300.00
5 96.5 55.37 300.00
5 96.6 55.65 300.00
5 96.7 55.92 300.00
5 96.8 56.20 300.00
5 96.9 56.47 300.00
5 97.0 56.75 300.00
5 97.1 57.02 300.00
5 97.2 57.30 300.00
5 97.3 57.57 300.00
5 97.4 57.85 300.00
5 97.5 58.12 300.00
5 97.6 58.40 300.00
5 97.7 58.67 300.00
5 97.8 58.95 300.00
5 97.9 59.22 300.00
5 98.0 59.50 300.00
5 98.1 59.77 300.00
5 98.2 60.05 300.00
5 98.3 60.32 300.00
5 98.4 60.60 300.00
5 98.5 60.87 300.00
5 98.6 61.15 300.00
5 98.7 61.42 300.00
5 98.8 61.70 300.00
5 98.9 61.97 300.00
5 99.0 62.25 300.00
