#node time(s) x y
1 0.0 225.0000 225.0000
2 0.0 0.0000 0.0000
3 0.0 0.0000 75.0000
4 0.0 0.0000 150.0000
5 0.0 0.0000 225.0000
6 0.0 0.0000 300.0000
7 0.0 0.0000 375.0000
8 0.0 0.0000 450.0000
9 0.0 75.0000 0.0000
10 0.0 75.0000 75.0000
11 0.0 75.0000 150.0000
12 0.0 75.0000 225.0000
13 0.0 75.0000 300.0000
14 0.0 75.0000 375.0000
15 0.0 75.0000 450.0000
16 0.0 150.0000 0.0000
17 0.0 150.0000 75.0000
18 0.0 150.0000 150.0000
19 0.0 150.0000 225.0000
20 0.0 150.0000 300.0000
21 0.0 150.0000 375.0000
22 0.0 150.0000 450.0000
23 0.0 225.0000 0.0000
24 0.0 225.0000 75.0000
25 0.0 225.0000 150.0000
26 0.0 225.0000 300.0000
27 0.0 225.0000 375.0000
28 0.0 225.0000 450.0000
29 0.0 300.0000 0.0000
30 0.0 300.0000 75.0000
31 0.0 300.0000 150.0000
32 0.0 300.0000 225.0000
33 0.0 300.0000 300.0000
34 0.0 300.0000 375.0000
35 0.0 300.0000 450.0000
36 0.0 375.0000 0.0000
37 0.0 375.0000 75.0000
38 0.0 375.0000 150.0000
39 0.0 375.0000 225.0000
40 0.0 375.0000 300.0000
41 0.0 375.0000 375.0000
42 0.0 375.0000 450.0000
43 0.0 450.0000 0.0000
44 0.0 450.0000 75.0000
45 0.0 450.0000 150.0000
46 0.0 450.0000 225.0000
47 0.0 450.0000 300.0000
48 0.0 450.0000 375.0000
49 0.0 450.0000 450.0000
0 0.0 356.0000 366.0000
0 60.0500 355.8611 365.9977
0 60.1000 355.7223 365.9954
0 60.1500 355.5834 365.9931
0 60.2000 355.4445 365.9907
0 60.2500 355.3057 365.9884
0 60.3000 355.1668 365.9861
0 60.3500 355.0279 365.9838
0 60.4000 354.8890 365.9815
0 60.4500 354.7502 365.9792
0 60.5000 354.6113 365.9769
0 60.5500 354.4724 365.9745
0 60.6000 354.3336 365.9722
0 60.6500 354.1947 365.9699
0 60.7000 354.0558 365.9676
0 60.7500 353.9170 365.9653
0 60.8000 353.7781 365.9630
0 60.8500 353.6392 365.9607
0 60.9000 353.5003 365.9583
0 60.9500 353.3615 365.9560
0 61.0000 353.2226 365.9537
0 61.0500 353.0837 365.9514
0 61.1000 352.9449 365.9491
0 61.1500 352.8060 365.9468
0 61.2000 352.6671 365.9445
0 61.2500 352.5283 365.9421
0 61.3000 352.3894 365.9398
0 61.3500 352.2505 365.9375
0 61.4000 352.1117 365.9352
0 61.4500 351.9728 365.9329
0 61.5000 351.8339 365.9306
0 61.5500 351.6950 365.9283
0 61.6000 351.5562 365.9259
0 61.6500 351.4173 365.9236
0 61.7000 351.2784 365.9213
0 61.7500 351.1396 365.9190
0 61.8000 351.0007 365.9167
0 61.8500 350.8618 365.9144
0 61.9000 350.7230 365.9120
0 61.9500 350.5841 365.9097
0 62.0000 350.4452 365.9074
0 62.0500 350.3063 365.9051
0 62.1000 350.1675 365.9028
0 62.1500 350.0286 365.9005
0 62.2000 349.8897 365.8982
0 62.2500 349.7509 365.8958
0 62.3000 349.6120 365.8935
0 62.3500 349.4731 365.8912
0 62.4000 349.3343 365.8889
0 62.4500 349.1954 365.8866
0 62.5000 349.0565 365.8843
0 62.5500 348.9177 365.8820
0 62.6000 348.7788 365.8796
0 62.6500 348.6399 365.8773
0 62.7000 348.5010 365.8750
0 62.7500 348.3622 365.8727
0 62.8000 348.2233 365.8704
0 62.8500 348.0844 365.8681
0 62.9000 347.9456 365.8658
0 62.9500 347.8067 365.8634
0 63.0000 347.6678 365.8611
0 63.0500 347.5290 365.8588
0 63.1000 347.3901 365.8565
0 63.1500 347.2512 365.8542
0 63.2000 347.1123 365.8519
0 63.2500 346.9735 365.8496
0 63.3000 346.8346 365.8472
0 63.3500 346.6957 365.8449
0 63.4000 346.5569 365.8426
0 63.4500 346.4180 365.8403
0 63.5000 346.2791 365.8380
0 63.5500 346.1403 365.8357
0 63.6000 346.0014 365.8334
0 63.6500 345.8625 365.8310
0 63.7000 345.7236 365.8287
0 63.7500 345.5848 365.8264
0 63.8000 345.4459 365.8241
0 63.8500 345.3070 365.8218
0 63.9000 345.1682 365.8195
0 63.9500 345.0293 365.8172
0 64.0000 344.8904 365.8148
0 64.0500 344.7516 365.8125
0 64.1000 344.6127 365.8102
0 64.1500 344.4738 365.8079
0 64.2000 344.3350 365.8056
0 64.2500 344.1961 365.8033
0 64.3000 344.0572 365.8010
0 64.3500 343.9183 365.7986
0 64.4000 343.7795 365.7963
0 64.4500 343.6406 365.7940
0 64.5000 343.5017 365.7917
0 64.5500 343.3629 365.7894
0 64.6000 343.2240 365.7871
0 64.6500 343.0851 365.7848
0 64.7000 342.9463 365.7824
0 64.7500 342.8074 365.7801
0 64.8000 342.6685 365.7778
0 64.8500 342.5296 365.7755
0 64.9000 342.3908 365.7732
0 64.9500 342.2519 365.7709
0 65.0000 342.1130 365.7686
0 65.0500 341.9742 365.7662
0 65.1000 341.8353 365.7639
0 65.1500 341.6964 365.7616
0 65.2000 341.5576 365.7593
0 65.2500 341.4187 365.7570
0 65.3000 341.2798 365.7547
0 65.3500 341.1410 365.7523
0 65.4000 341.0021 365.7500
0 65.4500 340.8632 365.7477
0 65.5000 340.7243 365.7454
0 65.5500 340.5855 365.7431
0 65.6000 340.4466 365.7408
0 65.6500 340.3077 365.7385
0 65.7000 340.1689 365.7361
