#node time(s) x y
37 0.0 350.00 350.00
37 120.000 349.97 349.73
37 120.100 349.94 349.45
37 120.200 349.91 349.18
37 120.300 349.87 348.91
37 120.400 349.84 348.63
37 120.500 349.81 348.36
37 120.600 349.78 348.09
37 120.700 349.75 347.81
37 120.800 349.72 347.54
37 120.900 349.69 347.27
37 121.000 349.65 346.99
37 121.100 349.62 346.72
37 121.200 349.59 346.45
37 121.300 349.56 346.18
37 121.400 349.53 345.90
37 121.500 349.50 345.63
37 121.600 349.47 345.36
37 121.700 349.44 345.08
37 121.800 349.40 344.81
37 121.900 349.37 344.54
37 122.000 349.34 344.26
37 122.100 349.31 343.99
37 122.200 349.28 343.72
37 122.300 349.25 343.44
37 122.400 349.22 343.17
37 122.500 349.18 342.90
37 122.600 349.15 342.62
37 122.700 349.12 342.35
37 122.800 349.09 342.08
37 122.900 349.06 341.80
37 123.000 349.03 341.53
37 123.100 349.00 341.26
37 123.200 348.96 340.98
37 123.300 348.93 340.71
37 123.400 348.90 340.44
37 123.500 348.87 340.16
37 123.600 348.84 339.89
37 123.700 348.81 339.62
37 123.800 348.78 339.35
37 123.900 348.74 339.07
37 124.000 348.71 338.80
37 124.100 348.68 338.53
37 124.200 348.65 338.25
37 124.300 348.62 337.98
37 124.400 348.59 337.71
37 124.500 348.56 337.43
37 124.600 348.52 337.16
37 124.700 348.49 336.89
37 124.800 348.46 336.61
37 124.900 348.43 336.34
37 125.000 348.40 336.07
37 125.100 348.37 335.79
37 125.200 348.34 335.52
37 125.300 348.31 335.25
37 125.400 348.27 334.97
37 125.500 348.24 334.70
37 125.600 348.21 334.43
37 125.700 348.18 334.15
37 125.800 348.15 333.88
37 125.900 348.12 333.61
37 126.000 348.09 333.33
37 126.100 348.05 333.06
37 126.200 348.02 332.79
37 126.300 347.99 332.52
37 126.400 347.96 332.24
37 126.500 347.93 331.97
37 126.600 347.90 331.70
37 126.700 347.87 331.42
37 126.800 347.83 331.15
37 126.900 347.80 330.88
37 127.000 347.77 330.60
37 127.100 347.74 330.33
37 127.200 347.71 330.06
37 127.300 347.68 329.78
37 127.400 347.65 329.51
37 127.500 347.61 329.24
37 127.600 347.58 328.96
37 127.700 347.55 328.69
37 127.800 347.52 328.42
37 127.900 347.49 328.14
37 128.000 347.46 327.87
37 128.100 347.43 327.60
37 128.200 347.39 327.32
37 128.300 347.36 327.05
37 128.400 347.33 326.78
37 128.500 347.30 326.50
37 128.600 347.27 326.23
37 128.700 347.24 325.96
37 128.800 347.21 325.68
37 128.900 347.18 325.41
37 129.000 347.14 325.14
37 129.100 347.11 324.87
37 129.200 347.08 324.59
37 129.300 347.05 324.32
37 129.400 347.02 324.05
37 129.500 346.99 323.77
37 129.600 346.96 323.50
37 129.700 346.92 323.23
37 129.800 346.89 322.95
37 129.900 346.86 322.68
37 130.000 346.83 322.41
37 130.100 346.80 322.13
37 130.200 346.77 321.86
37 130.300 346.74 321.59
37 130.400 346.70 321.31
37 130.500 346.67 321.04
37 130.600 346.64 320.77
37 130.700 346.61 320.49
37 130.800 346.58 320.22
37 130.900 346.55 319.95
37 131.000 346.52 319.67
37 131.100 346.48 319.40
37 131.200 346.45 319.13
37 131.300 346.42 318.85
37 131.400 346.39 318.58
37 131.500 346.36 318.31
37 131.600 346.33 318.04
37 131.700 346.30 317.76
37 131.800 346.26 317.49
37 131.900 346.23 317.22
37 132.000 346.20 316.94
37 132.100 346.17 316.67
37 132.200 346.14 316.40
37 132.300 346.11 316.12
37 132.400 346.08 315.85
37 132.500 346.05 315.58
37 132.600 346.01 315.30
37 132.700 345.98 315.03
37 132.800 345.95 314.76
37 132.900 345.92 314.48
37 133.000 345.89 314.21
37 133.100 345.86 313.94
37 133.200 345.83 313.66
37 133.300 345.79 313.39
37 133.400 345.76 313.12
37 133.500 345.73 312.84
37 133.600 345.70 312.57
37 133.700 345.67 312.30
37 133.800 345.64 312.02
37 133.900 345.61 311.75
37 134.000 345.57 311.48
37 134.100 345.54 311.21
37 134.200 345.51 310.93
37 134.300 345.48 310.66
37 134.400 345.45 310.39
37 134.500 345.42 310.11
37 134.600 345.39 309.84
37 134.700 345.35 309.57
37 134.800 345.32 309.29
37 134.900 345.29 309.02
37 135.000 345.26 308.75
37 135.100 345.23 308.47
37 135.200 345.20 308.20
37 135.300 345.17 307.93
37 135.400 345.14 307.65
37 135.500 345.10 307.38
37 135.600 345.07 307.11
37 135.700 345.04 306.83
37 135.800 345.01 306.56
37 135.900 344.98 306.29
37 136.000 344.95 306.01
37 136.100 344.92 305.74
37 136.200 344.88 305.47
37 136.300 344.85 305.19
37 136.400 344.82 304.92
37 136.500 344.79 304.65
37 136.600 344.76 304.38
37 136.700 344.73 304.10
37 136.800 344.70 303.83
37 136.900 344.66 303.56
37 137.000 344.63 303.28
37 137.100 344.60 303.01
37 137.200 344.57 302.74
37 137.300 344.54 302.46
37 137.400 344.51 302.19
37 137.500 344.48 301.92
37 137.600 344.44 301.64
37 137.700 344.41 301.37
37 137.800 344.38 301.10
37 137.900 344.35 300.82
37 138.000 344.32 300.55
37 138.100 344.29 300.28
37 138.200 344.26 300.00
37 138.300 344.22 299.73
37 138.400 344.19 299.46
37 138.500 344.16 299.18
37 138.600 344.13 298.91
37 138.700 344.10 298.64
37 138.800 344.07 298.36
37 138.900 344.04 298.09
37 139.000 344.01 297.82
37 139.100 343.97 297.55
37 139.200 343.94 297.27
37 139.300 343.91 297.00
37 139.400 343.88 296.73
37 139.500 343.85 296.45
37 139.600 343.82 296.18
37 139.700 343.79 295.91
37 139.800 343.75 295.63
37 139.900 343.72 295.36
37 140.000 343.69 295.09
37 140.100 343.66 294.81
37 140.200 343.63 294.54
37 140.300 343.60 294.27
37 140.400 343.57 293.99
37 140.500 343.53 293.72
37 140.600 343.50 293.45
37 140.700 343.47 293.17
37 140.800 343.44 292.90
37 140.900 343.41 292.63
37 141.000 343.38 292.35
37 141.100 343.35 292.08
37 141.200 343.31 291.81
37 141.300 343.28 291.53
37 141.400 343.25 291.26
37 141.500 343.22 290.99
37 141.600 343.19 290.71
37 141.700 343.16 290.44
37 141.800 343.13 290.17
37 141.900 343.09 289.90
37 142.000 343.06 289.62
37 142.100 343.03 289.35
37 142.200 343.00 289.08
37 142.300 342.97 288.80
37 142.400 342.94 288.53
37 142.500 342.91 288.26
37 142.600 342.88 287.98
37 142.700 342.84 287.71
37 142.800 342.81 287.44
37 142.900 342.78 287.16
37 143.000 342.75 286.89
37 143.100 342.72 286.62
37 143.200 342.69 286.34
