#node time(s) x y
1 0.0 225.0000 225.0000
2 0.0 0.0000 0.0000
3 0.0 0.0000 75.0000
4 0.0 0.0000 150.0000
5 0.0 0.0000 225.0000
6 0.0 0.0000 300.0000
7 0.0 0.0000 375.0000
8 0.0 0.0000 450.0000
9 0.0 75.0000 0.0000
10 0.0 75.0000 75.0000
11 0.0 75.0000 150.0000
12 0.0 75.0000 225.0000
13 0.0 75.0000 300.0000
14 0.0 75.0000 375.0000
15 0.0 75.0000 450.0000
16 0.0 150.0000 0.0000
17 0.0 150.0000 75.0000
18 0.0 150.0000 150.0000
19 0.0 150.0000 225.0000
20 0.0 150.0000 300.0000
21 0.0 150.0000 375.0000
22 0.0 150.0000 450.0000
23 0.0 225.0000 0.0000
24 0.0 225.0000 75.0000
25 0.0 225.0000 150.0000
26 0.0 225.0000 300.0000
27 0.0 225.0000 375.0000
28 0.0 225.0000 450.0000
29 0.0 300.0000 0.0000
30 0.0 300.0000 75.0000
31 0.0 300.0000 150.0000
32 0.0 300.0000 225.0000
33 0.0 300.0000 300.0000
34 0.0 300.0000 375.0000
35 0.0 300.0000 450.0000
36 0.0 375.0000 0.0000
37 0.0 375.0000 75.0000
38 0.0 375.0000 150.0000
39 0.0 375.0000 225.0000
40 0.0 375.0000 300.0000
41 0.0 375.0000 375.0000
42 0.0 375.0000 450.0000
43 0.0 450.0000 0.0000
44 0.0 450.0000 75.0000
45 0.0 450.0000 150.0000
46 0.0 450.0000 225.0000
47 0.0 450.0000 300.0000
48 0.0 450.0000 375.0000
49 0.0 450.0000 450.0000
0 0.0 165.0000 314.0000
0 60.0500 165.0975 313.7399
0 60.1000 165.1951 313.4798
0 60.1500 165.2926 313.2197
0 60.2000 165.3901 312.9596
0 60.2500 165.4877 312.6995
0 60.3000 165.5852 312.4395
0 60.3500 165.6827 312.1794
0 60.4000 165.7803 311.9193
0 60.4500 165.8778 311.6592
0 60.5000 165.9753 311.3991
0 60.5500 166.0729 311.1390
0 60.6000 166.1704 310.8789
0 60.6500 166.2679 310.6188
0 60.7000 166.3655 310.3587
0 60.7500 166.4630 310.0986
0 60.8000 166.5605 309.8385
0 60.8500 166.6581 309.5784
0 60.9000 166.7556 309.3184
0 60.9500 166.8532 309.0583
0 61.0000 166.9507 308.7982
0 61.0500 167.0482 308.5381
0 61.1000 167.1458 308.2780
0 61.1500 167.2433 308.0179
0 61.2000 167.3408 307.7578
0 61.2500 167.4384 307.4977
0 61.3000 167.5359 307.2376
0 61.3500 167.6334 306.9775
0 61.4000 167.7310 306.7174
0 61.4500 167.8285 306.4573
0 61.5000 167.9260 306.1973
0 61.5500 168.0236 305.9372
0 61.6000 168.1211 305.6771
0 61.6500 168.2186 305.4170
0 61.7000 168.3162 305.1569
0 61.7500 168.4137 304.8968
0 61.8000 168.5112 304.6367
0 61.8500 168.6088 304.3766
0 61.9000 168.7063 304.1165
0 61.9500 168.8038 303.8564
0 62.0000 168.9014 303.5963
0 62.0500 168.9989 303.3363
0 62.1000 169.0964 303.0762
0 62.1500 169.1940 302.8161
0 62.2000 169.2915 302.5560
0 62.2500 169.3890 302.2959
0 62.3000 169.4866 302.0358
0 62.3500 169.5841 301.7757
0 62.4000 169.6816 301.5156
0 62.4500 169.7792 301.2555
0 62.5000 169.8767 300.9954
0 62.5500 169.9742 300.7353
0 62.6000 170.0718 300.4752
0 62.6500 170.1693 300.2152
0 62.7000 170.2669 299.9551
0 62.7500 170.3644 299.6950
0 62.8000 170.4619 299.4349
0 62.8500 170.5595 299.1748
0 62.9000 170.6570 298.9147
0 62.9500 170.7545 298.6546
0 63.0000 170.8521 298.3945
0 63.0500 170.9496 298.1344
0 63.1000 171.0471 297.8743
0 63.1500 171.1447 297.6142
0 63.2000 171.2422 297.3541
0 63.2500 171.3397 297.0941
0 63.3000 171.4373 296.8340
0 63.3500 171.5348 296.5739
0 63.4000 171.6323 296.3138
0 63.4500 171.7299 296.0537
0 63.5000 171.8274 295.7936
0 63.5500 171.9249 295.5335
0 63.6000 172.0225 295.2734
0 63.6500 172.1200 295.0133
0 63.7000 172.2175 294.7532
0 63.7500 172.3151 294.4931
0 63.8000 172.4126 294.2331
0 63.8500 172.5101 293.9730
0 63.9000 172.6077 293.7129
0 63.9500 172.7052 293.4528
0 64.0000 172.8027 293.1927
0 64.0500 172.9003 292.9326
0 64.1000 172.9978 292.6725
0 64.1500 173.0953 292.4124
0 64.2000 173.1929 292.1523
0 64.2500 173.2904 291.8922
0 64.3000 173.3879 291.6321
0 64.3500 173.4855 291.3720
0 64.4000 173.5830 291.1120
0 64.4500 173.6806 290.8519
0 64.5000 173.7781 290.5918
0 64.5500 173.8756 290.3317
0 64.6000 173.9732 290.0716
0 64.6500 174.0707 289.8115
0 64.7000 174.1682 289.5514
0 64.7500 174.2658 289.2913
0 64.8000 174.3633 289.0312
0 64.8500 174.4608 288.7711
0 64.9000 174.5584 288.5110
0 64.9500 174.6559 288.2509
0 65.0000 174.7534 287.9909
0 65.0500 174.8510 287.7308
0 65.1000 174.9485 287.4707
0 65.1500 175.0460 287.2106
0 65.2000 175.1436 286.9505
0 65.2500 175.2411 286.6904
0 65.3000 175.3386 286.4303
0 65.3500 175.4362 286.1702
0 65.4000 175.5337 285.9101
0 65.4500 175.6312 285.6500
0 65.5000 175.7288 285.3899
0 65.5500 175.8263 285.1299
0 65.6000 175.9238 284.8698
0 65.6500 176.0214 284.6097
0 65.7000 176.1189 284.3496
