#node time(s) x y
41 0.0 450.00 450.00
41 120.000 450.00 450.00
41 120.050 449.95 449.96
41 120.100 449.89 449.92
41 120.150 449.84 449.87
41 120.200 449.78 449.83
41 120.250 449.73 449.79
41 120.300 449.67 449.75
41 120.350 449.62 449.70
41 120.400 449.56 449.66
41 120.450 449.51 449.62
41 120.500 449.45 449.58
41 120.550 449.40 449.53
41 120.600 449.34 449.49
41 120.650 449.29 449.45
41 120.700 449.23 449.41
41 120.750 449.18 449.36
41 120.800 449.12 449.32
41 120.850 449.07 449.28
41 120.900 449.01 449.24
41 120.950 448.96 449.19
41 121.000 448.90 449.15
41 121.050 448.85 449.11
41 121.100 448.79 449.07
41 121.150 448.74 449.02
41 121.200 448.68 448.98
41 121.250 448.63 448.94
41 121.300 448.57 448.90
41 121.350 448.52 448.85
41 121.400 448.46 448.81
41 121.450 448.41 448.77
41 121.500 448.35 448.73
41 121.550 448.30 448.68
41 121.600 448.24 448.64
41 121.650 448.19 448.60
41 121.700 448.13 448.56
41 121.750 448.08 448.51
41 121.800 448.02 448.47
41 121.850 447.97 448.43
41 121.900 447.91 448.39
41 121.950 447.86 448.34
41 122.000 447.80 448.30
41 122.050 447.75 448.26
41 122.100 447.69 448.22
41 122.150 447.64 448.17
41 122.200 447.58 448.13
41 122.250 447.53 448.09
41 122.300 447.47 448.05
41 122.350 447.42 448.00
41 122.400 447.36 447.96
41 122.450 447.31 447.92
41 122.500 447.25 447.88
41 122.550 447.20 447.83
41 122.600 447.14 447.79
41 122.650 447.09 447.75
41 122.700 447.03 447.71
41 122.750 446.98 447.67
41 122.800 446.92 447.62
41 122.850 446.87 447.58
41 122.900 446.81 447.54
41 122.950 446.76 447.50
41 123.000 446.70 447.45
41 123.050 446.65 447.41
41 123.100 446.59 447.37
41 123.150 446.54 447.33
41 123.200 446.48 447.28
41 123.250 446.43 447.24
41 123.300 446.37 447.20
41 123.350 446.32 447.16
41 123.400 446.26 447.11
41 123.450 446.21 447.07
41 123.500 446.15 447.03
41 123.550 446.10 446.99
41 123.600 446.04 446.94
41 123.650 445.99 446.90
41 123.700 445.93 446.86
41 123.750 445.88 446.82
41 123.800 445.82 446.77
41 123.850 445.77 446.73
41 123.900 445.71 446.69
41 123.950 445.66 446.65
41 124.000 445.60 446.60
41 124.050 445.55 446.56
41 124.100 445.49 446.52
41 124.150 445.44 446.48
41 124.200 445.38 446.43
41 124.250 445.33 446.39
41 124.300 445.27 446.35
41 124.350 445.22 446.31
41 124.400 445.16 446.26
41 124.450 445.11 446.22
41 124.500 445.05 446.18
41 124.550 445.00 446.14
41 124.600 444.94 446.09
41 124.650 444.89 446.05
41 124.700 444.83 446.01
41 124.750 444.78 445.97
41 124.800 444.72 445.92
41 124.850 444.67 445.88
41 124.900 444.61 445.84
41 124.950 444.56 445.80
41 125.000 444.50 445.75
41 125.050 444.45 445.71
41 125.100 444.39 445.67
41 125.150 444.34 445.63
41 125.200 444.28 445.58
41 125.250 444.23 445.54
41 125.300 444.17 445.50
41 125.350 444.12 445.46
41 125.400 444.06 445.41
41 125.450 444.01 445.37
41 125.500 443.95 445.33
41 125.550 443.90 445.29
41 125.600 443.84 445.25
41 125.650 443.79 445.20
41 125.700 443.74 445.16
41 125.750 443.68 445.12
41 125.800 443.63 445.08
41 125.850 443.57 445.03
41 125.900 443.52 444.99
41 125.950 443.46 444.95
41 126.000 443.41 444.91
41 126.050 443.35 444.86
41 126.100 443.30 444.82
41 126.150 443.24 444.78
41 126.200 443.19 444.74
41 126.250 443.13 444.69
41 126.300 443.08 444.65
41 126.350 443.02 444.61
41 126.400 442.97 444.57
41 126.450 442.91 444.52
41 126.500 442.86 444.48
41 126.550 442.80 444.44
41 126.600 442.75 444.40
41 126.650 442.69 444.35
41 126.700 442.64 444.31
41 126.750 442.58 444.27
41 126.800 442.53 444.23
41 126.850 442.47 444.18
41 126.900 442.42 444.14
41 126.950 442.36 444.10
41 127.000 442.31 444.06
41 127.050 442.25 444.01
41 127.100 442.20 443.97
41 127.150 442.14 443.93
41 127.200 442.09 443.89
41 127.250 442.03 443.84
41 127.300 441.98 443.80
41 127.350 441.92 443.76
41 127.400 441.87 443.72
41 127.450 441.81 443.67
41 127.500 441.76 443.63
41 127.550 441.70 443.59
41 127.600 441.65 443.55
41 127.650 441.59 443.50
41 127.700 441.54 443.46
41 127.750 441.48 443.42
41 127.800 441.43 443.38
41 127.850 441.37 443.33
41 127.900 441.32 443.29
41 127.950 441.26 443.25
41 128.000 441.21 443.21
41 128.050 441.15 443.16
41 128.100 441.10 443.12
41 128.150 441.04 443.08
41 128.200 440.99 443.04
41 128.250 440.93 443.00
41 128.300 440.88 442.95
41 128.350 440.82 442.91
41 128.400 440.77 442.87
41 128.450 440.71 442.83
41 128.500 440.66 442.78
41 128.550 440.60 442.74
41 128.600 440.55 442.70
41 128.650 440.49 442.66
41 128.700 440.44 442.61
41 128.750 440.38 442.57
41 128.800 440.33 442.53
41 128.850 440.27 442.49
41 128.900 440.22 442.44
41 128.950 440.16 442.40
41 129.000 440.11 442.36
41 129.050 440.05 442.32
41 129.100 440.00 442.27
41 129.150 439.94 442.23
41 129.200 439.89 442.19
41 129.250 439.83 442.15
41 129.300 439.78 442.10
41 129.350 439.72 442.06
41 129.400 439.67 442.02
41 129.450 439.61 441.98
41 129.500 439.56 441.93
41 129.550 439.50 441.89
41 129.600 439.45 441.85
41 129.650 439.39 441.81
41 129.700 439.34 441.76
41 129.750 439.28 441.72
41 129.800 439.23 441.68
41 129.850 439.17 441.64
41 129.900 439.12 441.59
41 129.950 439.06 441.55
41 130.000 439.01 441.51
41 130.050 438.95 441.47
41 130.100 438.90 441.42
41 130.150 438.84 441.38
41 130.200 438.79 441.34
41 130.250 438.73 441.30
41 130.300 438.68 441.25
41 130.350 438.62 441.21
41 130.400 438.57 441.17
41 130.450 438.51 441.13
41 130.500 438.46 441.08
41 130.550 438.40 441.04
41 130.600 438.35 441.00
41 130.650 438.29 440.96
41 130.700 438.24 440.91
41 130.750 438.18 440.87
41 130.800 438.13 440.83
41 130.850 438.07 440.79
41 130.900 438.02 440.75
41 130.950 437.96 440.70
41 131.000 437.91 440.66
41 131.050 437.85 440.62
41 131.100 437.80 440.58
41 131.150 437.74 440.53
41 131.200 437.69 440.49
41 131.250 437.63 440.45
41 131.300 437.58 440.41
41 131.350 437.52 440.36
41 131.400 437.47 440.32
41 131.450 437.42 440.28
41 131.500 437.36 440.24
41 131.550 437.31 440.19
41 131.600 437.25 440.15
41 131.650 437.20 440.11
41 131.700 437.14 440.07
41 131.750 437.09 440.02
41 131.800 437.03 439.98
41 131.850 436.98 439.94
41 131.900 436.92 439.90
41 131.950 436.87 439.85
41 132.000 436.81 439.81
41 132.050 436.76 439.77
41 132.100 436.70 439.73
41 132.150 436.65 439.68
41 132.200 436.59 439.64
41 132.250 436.54 439.60
41 132.300 436.48 439.56
41 132.350 436.43 439.51
41 132.400 436.37 439.47
41 132.450 436.32 439.43
41 132.500 436.26 439.39
41 132.550 436.21 439.34
41 132.600 436.15 439.30
41 132.650 436.10 439.26
41 132.700 436.04 439.22
41 132.750 435.99 439.17
41 132.800 435.93 439.13
41 132.850 435.88 439.09
41 132.900 435.82 439.05
41 132.950 435.77 439.00
41 133.000 435.71 438.96
41 133.050 435.66 438.92
41 133.100 435.60 438.88
41 133.150 435.55 438.83
41 133.200 435.49 438.79
41 133.250 435.44 438.75
41 133.300 435.38 438.71
41 133.350 435.33 438.66
41 133.400 435.27 438.62
41 133.450 435.22 438.58
41 133.500 435.16 438.54
41 133.550 435.11 438.49
41 133.600 435.05 438.45
41 133.650 435.00 438.41
