#node time(s) x y
0 0.0 210.0 100.0
1 0.0 300.0 100.0
2 0.0 190.0 170.0
3 0.0 220.0 230.0
4 0.0 300.0 230.0
5 0.0 350.00 380.00
5 80.2 350.00 379.73
5 80.4 350.00 379.45
5 80.6 350.00 379.18
5 80.8 350.00 378.90
5 81.0 350.00 378.63
5 81.2 350.00 378.35
5 81.4 350.00 378.08
5 81.6 350.00 377.80
5 81.8 350.00 377.53
5 82.0 350.00 377.25
5 82.2 350.00 376.98
5 82.4 350.00 376.70
5 82.6 350.00 376.43
5 82.8 350.00 376.15
5 83.0 350.00 375.88
5 83.2 350.00 375.60
5 83.4 350.00 375.33
5 83.6 350.00 375.05
5 83.8 350.00 374.78
5 84.0 350.00 374.50
5 84.2 350.00 374.23
5 84.4 350.00 373.95
5 84.6 350.00 373.68
5 84.8 350.00 373.40
5 85.0 350.00 373.13
5 85.2 350.00 372.85
5 85.4 350.00 372.58
5 85.6 350.00 372.30
5 85.8 350.00 372.03
5 86.0 350.00 371.75
5 86.2 350.00 371.48
5 86.4 350.00 371.20
5 86.6 350.00 370.93
5 86.8 350.00 370.65
5 87.0 350.00 370.38
5 87.2 350.00 370.10
5 87.4 350.00 369.83
5 87.6 350.00 369.55
5 87.8 350.00 369.28
5 88.0 350.00 369.00
5 88.2 350.00 368.73
5 88.4 350.00 368.45
5 88.6 350.00 368.18
5 88.8 350.00 367.90
5 89.0 350.00 367.63
5 89.2 350.00 367.35
5 89.4 350.00 367.08
5 89.6 350.00 366.80
5 89.8 350.00 366.53
5 90.0 350.00 366.25
5 90.2 350.00 365.98
5 90.4 350.00 365.70
5 90.6 350.00 365.43
5 90.8 350.00 365.15
5 91.0 350.00 364.88
5 91.2 350.00 364.60
5 91.4 350.00 364.33
5 91.6 350.00 364.05
5 91.8 350.00 363.78
5 92.0 350.00 363.50
5 92.2 350.00 363.23
5 92.4 350.00 362.95
5 92.6 350.00 362.68
5 92.8 350.00 362.40
5 93.0 350.00 362.13
5 93.2 350.00 361.85
5 93.4 350.00 361.58
5 93.6 350.00 361.30
5 93.8 350.00 361.03
5 94.0 350.00 360.75
5 94.2 350.00 360.48
5 94.4 350.00 360.20
5 94.6 350.00 359.93
5 94.8 350.00 359.65
5 95.0 350.00 359.38
5 95.2 350.00 359.10
5 95.4 350.00 358.83
5 95.6 350.00 358.55
5 95.8 350.00 358.28
5 96.0 350.00 358.00
5 96.2 350.00 357.73
5 96.4 350.00 357.45
5 96.6 350.00 357.18
5 96.8 350.00 356.90
5 97.0 350.00 356.63
5 97.2 350.00 356.35
5 97.4 350.00 356.08
5 97.6 350.00 355.80
5 97.8 350.00 355.53
5 98.0 350.00 355.25
5 98.2 350.00 354.98
5 98.4 350.00 354.70
5 98.6 350.00 354.43
5 98.8 350.00 354.15
5 99.0 350.00 353.88
5 99.2 350.00 353.60
5 99.4 350.00 353.33
5 99.6 350.00 353.05
5 99.8 350.00 352.78
5 100.0 350.00 352.50
5 100.2 350.00 352.23
5 100.4 350.00 351.95
5 100.6 350.00 351.68
5 100.8 350.00 351.40
5 101.0 350.00 351.13
5 101.2 350.00 350.85
5 101.4 350.00 350.58
5 101.6 350.00 350.30
5 101.8 350.00 350.03
5 102.0 350.00 349.75
5 102.2 350.00 349.48
5 102.4 350.00 349.20
5 102.6 350.00 348.93
5 102.8 350.00 348.65
5 103.0 350.00 348.38
5 103.2 350.00 348.10
5 103.4 350.00 347.83
5 103.6 350.00 347.55
5 103.8 350.00 347.28
5 104.0 350.00 347.00
5 104.2 350.00 346.73
5 104.4 350.00 346.45
5 104.6 350.00 346.18
5 104.8 350.00 345.90
5 105.0 350.00 345.63
5 105.2 350.00 345.35
5 105.4 350.00 345.08
5 105.6 350.00 344.80
5 105.8 350.00 344.53
5 106.0 350.00 344.25
5 106.2 350.00 343.98
5 106.4 350.00 343.70
5 106.6 350.00 343.43
5 106.8 350.00 343.15
5 107.0 350.00 342.88
5 107.2 350.00 342.60
5 107.4 350.00 342.33
5 107.6 350.00 342.05
